taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
7068732,Sidalcea candida,NA,NA,NA,NA
8428499,Sidalcea oregana,SPECIES,ACCEPTED,Plantae,NA
2926686,Sideritis lanata,SPECIES,ACCEPTED,Plantae,2926686: Sideritis lanata L.
2926688,Sideritis montana,SPECIES,ACCEPTED,Plantae,2926688: Sideritis montana L.
3125893,Sigesbeckia jorullensis,SPECIES,ACCEPTED,Plantae,NA
3125901,Sigesbeckia orientalis,SPECIES,ACCEPTED,Plantae,3125901: Sigesbeckia orientalis L.
7267309,Silene baccifera,SPECIES,ACCEPTED,Plantae,7267309: Silene baccifera (L.) Roth | 7268155: Cucubalus baccifer L.
7298085,Silene badaroi,NA,NA,NA,NA
7523432,Silene behen,SPECIES,ACCEPTED,Plantae,7523432: Silene behen L.
5584611,Silene chalcedonica,SPECIES,ACCEPTED,Plantae,3085889: Lychnis chalcedonica L. | 5584611: Silene chalcedonica (L.) E.H.L.Krause
5384852,Silene conoidea,SPECIES,ACCEPTED,Plantae,5384852: Silene conoidea L.
5384741,Silene coronaria,SPECIES,ACCEPTED,Plantae,5384741: Silene coronaria (L.) Clairv. | 3085878: Lychnis coronaria (L.) Desr. | 7529453: Silene coronaria (L.) Clairv. ex Rchb.
8150863,Silene cretica,SPECIES,ACCEPTED,Plantae,NA
3170260,Silene csereii,NA,NA,NA,NA
5384818,Silene dichotoma,SPECIES,ACCEPTED,Plantae,5384818: Silene dichotoma Ehrh.
5384848,Silene gallica,SPECIES,ACCEPTED,Plantae,5384848: Silene gallica L.
8993502,Silene italica,SPECIES,ACCEPTED,Plantae,8993502: Silene italica (L.) Pers.
5342681,Silene linicola,NA,NA,NA,NA
5585975,Silene muscipula,SPECIES,ACCEPTED,Plantae,5585975: Silene muscipula L.
5345430,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7267492,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
5548724,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
2161911,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
2443339,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
4271356,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7323906,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7068845,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
9771172,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7272185,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7440977,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
3757050,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
5548011,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
4036350,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
9508942,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
3065244,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
2769073,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
6313049,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
5652131,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
4270548,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7332416,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7225471,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
6076957,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
5224481,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7427741,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7277946,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
2457378,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
4115425,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7227181,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
8983123,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
11844792,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7298085,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
8045533,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
8134874,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
6710856,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
6308164,Silene nocturna,SUBSPECIES,ACCEPTED,Plantae,NA
7293222,Silene nocturna nocturna,NA,NA,NA,NA
7746901,Silene otites,SPECIES,ACCEPTED,Plantae,7746901: Silene otites (L.) Wibel
5384773,Silene pendula,SPECIES,ACCEPTED,Plantae,5384773: Silene pendula L.
3083659,Silene scabriflora,NA,NA,NA,NA
5584240,Silene schafta,SPECIES,ACCEPTED,Plantae,5584240: Silene schafta S.G.Gmel. ex Hohen.
8184157,Silene stricta,SPECIES,ACCEPTED,Plantae,8184157: Silene stricta L.
8406661,Silene uniflora,SPECIES,ACCEPTED,Plantae,NA
8279669,Silene viscosa,SPECIES,ACCEPTED,Plantae,NA
4104890,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
5587240,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
6710856,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7466434,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
9508942,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7308043,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7350944,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7277946,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
2444221,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
5581279,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
4132902,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
8381801,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
2444141,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7224427,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
5365494,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
4211590,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7427741,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7295374,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7266343,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7652364,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
8369366,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7068845,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7062200,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7224157,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
4248063,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
8991514,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
9771172,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
2717402,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
8323119,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
9405036,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
3611735,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
5373483,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
12205713,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7440977,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7421129,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
9454901,Silene vulgaris,SUBSPECIES,ACCEPTED,Plantae,NA
7272439,Silene vulgaris vulgaris,NA,NA,NA,NA
3092576,Silphium perfoliatum,SPECIES,ACCEPTED,Plantae,3092576: Silphium perfoliatum L.
2337607,Silurus glanis,SPECIES,ACCEPTED,Animalia,"2337607: Silurus glanis Linnaeus, 1758"
3145214,Silybum marianum,SPECIES,ACCEPTED,Plantae,3145214: Silybum marianum (L.) Gaertn.
3115131,Sinacalia tangutica,SPECIES,ACCEPTED,Plantae,3115131: Sinacalia tangutica (Maxim.) B.Nord.
4559541,Sinanodonta woodiana,SPECIES,ACCEPTED,Animalia,"4559541: Sinanodonta woodiana (I.Lea, 1834)"
3047621,Sinapis alba,SPECIES,ACCEPTED,Plantae,3047621: Sinapis alba L.
2115724,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
3042889,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
10948891,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
2447418,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
3935202,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
2914404,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7323906,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
4090836,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
9771172,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6076957,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
2161911,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6157050,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
3757050,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7277946,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6362724,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7225621,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7223680,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
4274443,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7302355,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
5652131,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6411098,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7323834,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
2457378,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7652364,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7267631,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
8429888,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
3040999,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7753114,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7331861,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7295374,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
3023671,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7324507,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6409536,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
7272185,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
5224543,Sinapis alba,SPECIES,ACCEPTED,Plantae,NA
6313051,Sinapis alba dissecta,NA,NA,NA,NA
2367033,Sinelobus stanfordi,NA,NA,NA,NA
7547256,Sinelobus vanhaareni,SPECIES,ACCEPTED,Animalia,NA
5188774,Siren intermedia,NA,NA,NA,NA
7302355,Sistrurus,NA,NA,NA,NA
7219988,Sistrurus NA,NA,NA,NA,NA
7293222,Sistrurus NA,NA,NA,NA,NA
7415922,Sistrurus NA,NA,NA,NA,NA
2444141,Sistrurus NA,NA,NA,NA,NA
4211590,Sistrurus NA,NA,NA,NA,NA
7271631,Sistrurus NA,NA,NA,NA,NA
7068732,Sistrurus NA,NA,NA,NA,NA
4932232,Sistrurus NA,NA,NA,NA,NA
3935202,Sistrurus NA,NA,NA,NA,NA
7272185,Sistrurus NA,NA,NA,NA,NA
8323119,Sistrurus NA,NA,NA,NA,NA
8369366,Sistrurus NA,NA,NA,NA,NA
7440977,Sistrurus NA,NA,NA,NA,NA
7901010,Sistrurus NA,NA,NA,NA,NA
8782549,Sistrurus NA,NA,NA,NA,NA
5224543,Sistrurus NA,NA,NA,NA,NA
7272439,Sistrurus NA,NA,NA,NA,NA
2974921,Sistrurus NA,NA,NA,NA,NA
7190901,Sistrurus NA,NA,NA,NA,NA
3666059,Sistrurus NA,NA,NA,NA,NA
3898065,Sistrurus NA,NA,NA,NA,NA
5548011,Sistrurus NA,NA,NA,NA,NA
7757431,Sistrurus NA,NA,NA,NA,NA
4219118,Sistrurus NA,NA,NA,NA,NA
9508942,Sistrurus NA,NA,NA,NA,NA
7853188,Sistrurus NA,NA,NA,NA,NA
9603492,Sistrurus NA,NA,NA,NA,NA
7226804,Sistrurus NA,NA,NA,NA,NA
8134874,Sistrurus NA,NA,NA,NA,NA
7308335,Sistrurus NA,NA,NA,NA,NA
5825913,Sistrurus NA,NA,NA,NA,NA
5365494,Sistrurus NA,NA,NA,NA,NA
7225712,Sistrurus NA,NA,NA,NA,NA
5221810,Sistrurus NA,NA,NA,NA,NA
3046736,Sisymbrium altissimum,SPECIES,ACCEPTED,Plantae,3046736: Sisymbrium altissimum L.
3046925,Sisymbrium austriacum,SUBSPECIES,ACCEPTED,Plantae,3046925: Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud
3046929,Sisymbrium chrysanthum,SPECIES,ACCEPTED,Plantae,NA
3046765,Sisymbrium erysimoides,SPECIES,ACCEPTED,Plantae,3046765: Sisymbrium erysimoides Desf.
3046851,Sisymbrium irio,SPECIES,ACCEPTED,Plantae,3046851: Sisymbrium irio L.
3046875,Sisymbrium loeselii,SPECIES,ACCEPTED,Plantae,3046875: Sisymbrium loeselii L.
3046812,Sisymbrium orientale,SPECIES,ACCEPTED,Plantae,3046812: Sisymbrium orientale L.
8323119,Sisymbrium runcinatum,NA,NA,NA,NA
5371869,Sisymbrium septulatum,NA,NA,NA,NA
3046850,Sisymbrium strictissimum,SPECIES,ACCEPTED,Plantae,NA
3046744,Sisymbrium volgense,SPECIES,ACCEPTED,Plantae,3046744: Sisymbrium volgense M.Bieb. ex E.Fourn.
5296015,Sisyrinchium angustifolium,SPECIES,ACCEPTED,Plantae,5296015: Sisyrinchium angustifolium Mill.
5296218,Sisyrinchium californicum,SPECIES,ACCEPTED,Plantae,5296218: Sisyrinchium californicum (Ker Gawl.) Dryand.
5296178,Sisyrinchium montanum,SPECIES,ACCEPTED,Plantae,5296178: Sisyrinchium montanum Greene
5296432,Sisyrinchium striatum,SPECIES,ACCEPTED,Plantae,5296432: Sisyrinchium striatum Sm.
7740617,Skimmia japonica,SPECIES,ACCEPTED,Plantae,7740617: Skimmia japonica Thunb.
3837891,Skimmia reevesiana,SPECIES,ACCEPTED,Plantae,NA
5295044,Smilax aspera,SPECIES,ACCEPTED,Plantae,5295044: Smilax aspera L.
5295375,Smilax rotundifolia,SPECIES,ACCEPTED,Plantae,NA
3034782,Smyrnium olusatrum,SPECIES,ACCEPTED,Plantae,NA
6027089,Smyrnium perfoliatum,SPECIES,ACCEPTED,Plantae,6027089: Smyrnium perfoliatum L.
2929847,Solanum aethiopicum,SPECIES,ACCEPTED,Plantae,NA
2930222,Solanum americanum,SPECIES,ACCEPTED,Plantae,NA
2929800,Solanum angustifolium,SPECIES,ACCEPTED,Plantae,NA
2932011,Solanum carolinense,SPECIES,ACCEPTED,Plantae,2932011: Solanum carolinense L.
2929710,Solanum chenopodioides,SPECIES,ACCEPTED,Plantae,2929710: Solanum chenopodioides Lam. | 2929718: Solanum sublobatum Willd. ex Roem. & Schult.
2932872,Solanum decipiens,SPECIES,ACCEPTED,Plantae,NA
2929892,Solanum elaeagnifolium,SPECIES,ACCEPTED,Plantae,2929892: Solanum elaeagnifolium Cav.
2930137,Solanum lycopersicum,SPECIES,ACCEPTED,Plantae,2930137: Solanum lycopersicum L. | 2930181: Lycopersicon esculentum Mill. | 4274699: Solanum lycopersicum var. lycopersicum
2932147,Solanum nitidibaccatum,SPECIES,ACCEPTED,Plantae,NA
2931738,Solanum pimpinellifolium,SPECIES,ACCEPTED,Plantae,NA
2931104,Solanum pseudocapsicum,SPECIES,ACCEPTED,Plantae,2931104: Solanum pseudocapsicum L.
2932501,Solanum pygmaeum,SPECIES,ACCEPTED,Plantae,NA
2930805,Solanum sarachoides,SPECIES,ACCEPTED,Plantae,2930805: Solanum sarachoides Sendtn.
2930805,Solanum sarrachoides,SPECIES,ACCEPTED,Plantae,NA
2932184,Solanum sisymbriifolium,SPECIES,ACCEPTED,Plantae,2932184: Solanum sisymbriifolium Lam.
2931237,Solanum triflorum,SPECIES,ACCEPTED,Plantae,NA
2930262,Solanum tuberosum,SPECIES,ACCEPTED,Plantae,2930262: Solanum tuberosum L.
2931914,Solanum viarum,SPECIES,ACCEPTED,Plantae,2931914: Solanum viarum Dunal
3802956,Solanum villosum,SUBSPECIES,ACCEPTED,Plantae,3802956: Solanum villosum subsp. villosum
6290046,Solanum villosum,SUBSPECIES,ACCEPTED,Plantae,6290046: Solanum villosum subsp. miniatum (Bernh. ex Willd.) Edmonds
8991514,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
6432925,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
9771172,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7224427,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7901010,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7224069,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
4123394,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7096205,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
8782549,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
6157035,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
8045533,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7308335,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
2653392,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
6076957,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7740944,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
10966302,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
4104890,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
11162940,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7324507,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7066596,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
11136683,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
3935202,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
3755928,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7225471,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
6313049,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
3666059,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7331861,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
7764312,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
3040999,Solanum villosum,SPECIES,ACCEPTED,Plantae,NA
8006893,Solanum villosum villosum,NA,NA,NA,NA
2984366,Soleirolia soleirolii,SPECIES,ACCEPTED,Plantae,2984366: Soleirolia soleirolii (Req.) Dandy
5389058,Solidago altissima,SPECIES,ACCEPTED,Plantae,5389058: Solidago altissima L.
5389029,Solidago canadensis,SPECIES,ACCEPTED,Plantae,5389029: Solidago canadensis L.
5389017,Solidago gigantea,SPECIES,ACCEPTED,Plantae,5389017: Solidago gigantea Aiton
5388967,Solidago rugosa,SPECIES,ACCEPTED,Plantae,5388967: Solidago rugosa Mill.
7505045,Soliva anthemifolia,SPECIES,ACCEPTED,Plantae,"7690868: Soliva anthemifolia (Juss.) Loudon, 1826"
3092691,Soliva sessilis,SPECIES,ACCEPTED,Plantae,NA
5375285,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4250676,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4271356,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4925890,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
2974921,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
3047633,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8358048,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
6427623,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4115425,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7350944,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4131042,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8257857,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7224069,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
6302047,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7427741,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
4273336,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
3802956,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
2176168,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7324507,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
3755928,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7764312,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7624620,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7440977,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8369366,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8918909,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
5359402,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8336551,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
11844792,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
6313051,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7358677,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
8134874,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
2473221,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7272185,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
9391215,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
2161467,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7225471,Sonchus asper,SUBSPECIES,ACCEPTED,Plantae,NA
7455425,Sonchus asper glaucescens,NA,NA,NA,NA
3105768,Sonchus tenerrimus,SPECIES,ACCEPTED,Plantae,3105768: Sonchus tenerrimus L.
3012103,Sorbaria kirilowii,SPECIES,ACCEPTED,Plantae,3012103: Sorbaria kirilowii (Regel) Maxim.
3012089,Sorbaria sorbifolia,SPECIES,ACCEPTED,Plantae,3012089: Sorbaria sorbifolia (L.) A.Braun
3012117,Sorbaria tomentosa,SPECIES,ACCEPTED,Plantae,3012117: Sorbaria tomentosa (Lindl.) Rehder
2706403,Sorbus latifolia,NA,NA,NA,NA
2705181,Sorghum bicolor,SPECIES,ACCEPTED,Plantae,2705181: Sorghum bicolor (L.) Moench
2705185,Sorghum halepense,SPECIES,ACCEPTED,Plantae,2705185: Sorghum halepense (L.) Pers.
5355395,Spartium junceum,SPECIES,ACCEPTED,Plantae,5355395: Spartium junceum L.
9345027,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
2888799,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
4211590,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
4273336,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
5548011,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
8389446,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7272185,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
5825913,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
5545159,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
6157050,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7096205,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
4104890,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
2706403,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
6076957,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
3611735,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7223680,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
8991514,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
4925890,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7624620,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
3047147,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
2653392,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
4131042,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
9771172,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
3023671,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
5928306,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7327959,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7068732,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
3802956,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
10755213,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
10966302,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
8323119,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7062200,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7440977,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
7267631,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
10948891,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
3596131,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
6076279,Spatula cyanoptera,SPECIES,ACCEPTED,Animalia,NA
2202786,Spatula cyanoptera cyanoptera,NA,NA,NA,NA
9496048,Spatula hottentota,SPECIES,ACCEPTED,Animalia,NA
9583342,Spatula puna,SPECIES,ACCEPTED,Animalia,NA
9288935,Spatula rhynchotis,SPECIES,ACCEPTED,Animalia,NA
9305555,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7332416,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
5928306,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4090836,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
5352372,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
2974921,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
3898065,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7925720,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7225621,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7222255,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7327959,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
2769073,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7222196,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7224069,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
6411098,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
8421432,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4104890,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
6157026,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
5347854,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7295374,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
3047633,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
7420522,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4248063,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
2161467,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
