key	nubKey	nameKey	taxonID	kingdom	phylum	order	family	genus	species	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	datasetKey	parentKey	parent	scientificName	canonicalName	authorship	nameType	rank	origin	taxonomicStatus	nomenclaturalStatus	remarks	numDescendants	references	lastCrawled	lastInterpreted	issues	class
152545472	3040253	9697990	https://www.gbif.org/species/3040253	Plantae	Tracheophyta	Brassicales	Resedaceae	Reseda	Reseda phyteuma	213212360	213212393	213213370	213214443	213214448	213214452	152545472	6d9e952f-948c-4483-9807-575348147c7e	213214452	Reseda	Reseda phyteuma L.	Reseda phyteuma	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/3040253	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:14.382+00:00		Magnoliopsida
152545473	3040254	9695861	https://www.gbif.org/species/3040254	Plantae	Tracheophyta	Brassicales	Resedaceae	Reseda	Reseda alba	213212360	213212393	213213370	213214443	213214448	213214452	152545473	6d9e952f-948c-4483-9807-575348147c7e	213214452	Reseda	Reseda alba L.	Reseda alba	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/3040254	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:14.385+00:00		Magnoliopsida
152545474	3040255	9697934	https://www.gbif.org/species/3040255	Plantae	Tracheophyta	Brassicales	Resedaceae	Reseda	Reseda odorata	213212360	213212393	213213370	213214443	213214448	213214452	152545474	6d9e952f-948c-4483-9807-575348147c7e	213214452	Reseda	Reseda odorata L.	Reseda odorata	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/3040255	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:14.387+00:00		Magnoliopsida
152545477	2889934	11521747	https://www.gbif.org/species/2889934	Plantae	Tracheophyta	Brassicales	Tropaeolaceae	Tropaeolum	Tropaeolum majus	213212360	213212393	213213370	213214443	213214444	213214446	152545477	6d9e952f-948c-4483-9807-575348147c7e	213214446	Tropaeolum	Tropaeolum majus L.	Tropaeolum majus	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2889934	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:14.368+00:00		Magnoliopsida
152545481	2928226	8488804	https://www.gbif.org/species/2928226	Plantae	Tracheophyta	Boraginales	Hydrophyllaceae	Phacelia	Phacelia tanacetifolia	213212360	213212393	213213370	213214058	213214060	213214068	152545481	6d9e952f-948c-4483-9807-575348147c7e	213214068	Phacelia	Phacelia tanacetifolia Benth.	Phacelia tanacetifolia	Benth.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2928226	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.400+00:00		Magnoliopsida
152545482	2928153	8488367	https://www.gbif.org/species/2928153	Plantae	Tracheophyta	Boraginales	Hydrophyllaceae	Phacelia	Phacelia purshii	213212360	213212393	213213370	213214058	213214060	213214068	152545482	6d9e952f-948c-4483-9807-575348147c7e	213214068	Phacelia	Phacelia purshii Buckley	Phacelia purshii	Buckley	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/2928153	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.397+00:00		Magnoliopsida
152545483	2928238	8487795	https://www.gbif.org/species/2928238	Plantae	Tracheophyta	Boraginales	Hydrophyllaceae	Phacelia	Phacelia campanularia	213212360	213212393	213213370	213214058	213214060	213214068	152545483	6d9e952f-948c-4483-9807-575348147c7e	213214068	Phacelia	Phacelia campanularia A.Gray	Phacelia campanularia	A.Gray	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2928238	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.403+00:00		Magnoliopsida
152545485	7536406	7414253	https://www.gbif.org/species/7536406	Plantae	Tracheophyta	Boraginales	Hydrophyllaceae	Nemophila	NA	213212360	213212393	213213370	213214058	213214060	213214062	NA	6d9e952f-948c-4483-9807-575348147c7e	213214062	Nemophila	Nemophila menziesii var. integrifolia Brand	Nemophila menziesii integrifolia	Brand	SCIENTIFIC	VARIETY	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7536406	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.386+00:00		Magnoliopsida
152545487	2928034	7414001	https://www.gbif.org/species/2928034	Plantae	Tracheophyta	Boraginales	Hydrophyllaceae	Nemophila	Nemophila maculata	213212360	213212393	213213370	213214058	213214060	213214062	152545487	6d9e952f-948c-4483-9807-575348147c7e	213214062	Nemophila	Nemophila maculata Benth. ex Lindl.	Nemophila maculata	Benth. ex Lindl.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2928034	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.383+00:00		Magnoliopsida
152545490	7806790	976633	https://www.gbif.org/species/7806790	Plantae	Tracheophyta	Boraginales	Boraginaceae	Arnebia	Arnebia decumbens	213212360	213212393	213213370	213214058	213214073	213214115	152545490	6d9e952f-948c-4483-9807-575348147c7e	213214115	Arnebia	Arnebia decumbens (Vent.) Coss. & Kralik	Arnebia decumbens	(Vent.) Coss. & Kralik	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7806790	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.512+00:00		Magnoliopsida
152545492	8227753	14754347	https://www.gbif.org/species/8227753	Plantae	Tracheophyta	Boraginales	Boraginaceae	Anchusa	Anchusa procera	213212360	213212393	213213370	213214058	213214073	213214141	152545492	6d9e952f-948c-4483-9807-575348147c7e	213214141	Anchusa	Anchusa procera Besser	Anchusa procera	Besser	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/8227753	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.584+00:00		Magnoliopsida
152545493	7295374	634909	https://www.gbif.org/species/7295374	Plantae	Tracheophyta	Boraginales	Boraginaceae	Anchusa	NA	213212360	213212393	213213370	213214058	213214073	213214141	NA	6d9e952f-948c-4483-9807-575348147c7e	213214141	Anchusa	Anchusa officinalis subsp. officinalis	Anchusa officinalis officinalis		SCIENTIFIC	SUBSPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7295374	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.574+00:00		Magnoliopsida
152545494	5662089	634829	https://www.gbif.org/species/5662089	Plantae	Tracheophyta	Boraginales	Boraginaceae	Anchusa	Anchusa ochroleuca	213212360	213212393	213213370	213214058	213214073	213214141	152545494	6d9e952f-948c-4483-9807-575348147c7e	213214141	Anchusa	Anchusa ochroleuca M.Bieb.	Anchusa ochroleuca	M.Bieb.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/5662089	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.589+00:00		Magnoliopsida
152545495	5341198	634138	https://www.gbif.org/species/5341198	Plantae	Tracheophyta	Boraginales	Boraginaceae	Anchusa	Anchusa azurea	213212360	213212393	213213370	213214058	213214073	213214141	152545495	6d9e952f-948c-4483-9807-575348147c7e	213214141	Anchusa	Anchusa azurea Mill.	Anchusa azurea	Mill.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/5341198	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.576+00:00		Magnoliopsida
152545497	7958783	9537625	https://www.gbif.org/species/7958783	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria mollis	213212360	213212393	213213370	213214058	213214073	213214098	152545497	6d9e952f-948c-4483-9807-575348147c7e	213214098	Pulmonaria	Pulmonaria mollis Wulfen ex Hornem.	Pulmonaria mollis	Wulfen ex Hornem.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7958783	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.461+00:00		Magnoliopsida
152545498	7294681	9537522	https://www.gbif.org/species/7294681	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria longifolia	213212360	213212393	213213370	213214058	213214073	213214098	152545498	6d9e952f-948c-4483-9807-575348147c7e	213214098	Pulmonaria	Pulmonaria longifolia (Bastard) Boreau	Pulmonaria longifolia	(Bastard) Boreau	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/7294681	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.458+00:00		Magnoliopsida
152545499	5660450	9537966	https://www.gbif.org/species/5660450	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria rubra	213212360	213212393	213213370	213214058	213214073	213214098	152545499	6d9e952f-948c-4483-9807-575348147c7e	213214098	Pulmonaria	Pulmonaria rubra Schott	Pulmonaria rubra	Schott	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5660450	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.479+00:00		Magnoliopsida
152545500	5341203	9538008	https://www.gbif.org/species/5341203	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria saccharata	213212360	213212393	213213370	213214058	213214073	213214098	152545500	6d9e952f-948c-4483-9807-575348147c7e	213214098	Pulmonaria	Pulmonaria saccharata Mill.	Pulmonaria saccharata	Mill.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5341203	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.472+00:00		Magnoliopsida
152545501	5341204	9537825	https://www.gbif.org/species/5341204	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria officinalis	213212360	213212393	213213370	213214058	213214073	213214098	152545501	6d9e952f-948c-4483-9807-575348147c7e	213214098	Pulmonaria	Pulmonaria officinalis L.	Pulmonaria officinalis	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5341204	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.466+00:00		Magnoliopsida
152545503	5341187	7280521	https://www.gbif.org/species/5341187	Plantae	Tracheophyta	Boraginales	Boraginaceae	Myosotis	Myosotis alpestris	213212360	213212393	213213370	213214058	213214073	213214135	152545503	6d9e952f-948c-4483-9807-575348147c7e	213214135	Myosotis	Myosotis alpestris F.W.Schmidt	Myosotis alpestris	F.W.Schmidt	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5341187	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.562+00:00		Magnoliopsida
152545507	2926130	8382661	https://www.gbif.org/species/2926130	Plantae	Tracheophyta	Boraginales	Boraginaceae	Pentaglottis	Pentaglottis sempervirens	213212360	213212393	213213370	213214058	213214073	213214125	152545507	6d9e952f-948c-4483-9807-575348147c7e	213214125	Pentaglottis	Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey	Pentaglottis sempervirens	(L.) Tausch ex L.H.Bailey	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926130	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.541+00:00		Magnoliopsida
152545509	2926055	1057975	https://www.gbif.org/species/2926055	Plantae	Tracheophyta	Boraginales	Boraginaceae	Asperugo	Asperugo procumbens	213212360	213212393	213213370	213214058	213214073	213214106	152545509	6d9e952f-948c-4483-9807-575348147c7e	213214106	Asperugo	Asperugo procumbens L.	Asperugo procumbens	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926055	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.488+00:00		Magnoliopsida
152545511	7989836	10913709	https://www.gbif.org/species/7989836	Plantae	Tracheophyta	Boraginales	Boraginaceae	Symphytum	Symphytum caucasicum	213212360	213212393	213213370	213214058	213214073	213214155	152545511	6d9e952f-948c-4483-9807-575348147c7e	213214155	Symphytum	Symphytum caucasicum M.Bieb.	Symphytum caucasicum	M.Bieb.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/7989836	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.605+00:00		Magnoliopsida
152545512	4067302	10913781	https://www.gbif.org/species/4067302	Plantae	Tracheophyta	Boraginales	Boraginaceae	Symphytum	Symphytum grandiflorum	213212360	213212393	213213370	213214058	213214073	213214155	152545512	6d9e952f-948c-4483-9807-575348147c7e	213214155	Symphytum	Symphytum grandiflorum DC.	Symphytum grandiflorum	DC.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/4067302	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.602+00:00		Magnoliopsida
152545513	4067281	10913887	https://www.gbif.org/species/4067281	Plantae	Tracheophyta	Boraginales	Boraginaceae	Symphytum	Symphytum hidcotense	213212360	213212393	213213370	213214058	213214073	213214155	152545513	6d9e952f-948c-4483-9807-575348147c7e	213214155	Symphytum	Symphytum ×hidcotense P.D.Sell	Symphytum hidcotense	P.D.Sell	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/4067281	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.610+00:00		Magnoliopsida
152545514	2926066	10913661	https://www.gbif.org/species/2926066	Plantae	Tracheophyta	Boraginales	Boraginaceae	Symphytum	Symphytum asperum	213212360	213212393	213213370	213214058	213214073	213214155	152545514	6d9e952f-948c-4483-9807-575348147c7e	213214155	Symphytum	Symphytum asperum Lepech.	Symphytum asperum	Lepech.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926066	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.608+00:00		Magnoliopsida
152545516	7294722	2238399	https://www.gbif.org/species/7294722	Plantae	Tracheophyta	Boraginales	Boraginaceae	Cerinthe	Cerinthe minor	213212360	213212393	213213370	213214058	213214073	213214131	152545516	6d9e952f-948c-4483-9807-575348147c7e	213214131	Cerinthe	Cerinthe minor L.	Cerinthe minor	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7294722	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.552+00:00		Magnoliopsida
152545517	2926108	2238337	https://www.gbif.org/species/2926108	Plantae	Tracheophyta	Boraginales	Boraginaceae	Cerinthe	Cerinthe major	213212360	213212393	213213370	213214058	213214073	213214131	152545517	6d9e952f-948c-4483-9807-575348147c7e	213214131	Cerinthe	Cerinthe major L.	Cerinthe major	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926108	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.555+00:00		Magnoliopsida
152545519	2926110	1552016	https://www.gbif.org/species/2926110	Plantae	Tracheophyta	Boraginales	Boraginaceae	Borago	Borago officinalis	213212360	213212393	213213370	213214058	213214073	213214152	152545519	6d9e952f-948c-4483-9807-575348147c7e	213214152	Borago	Borago officinalis L.	Borago officinalis	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926110	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.596+00:00		Magnoliopsida
152545521	7294644	7574778	https://www.gbif.org/species/7294644	Plantae	Tracheophyta	Boraginales	Boraginaceae	Nonea	Nonea pulla	213212360	213212393	213213370	213214058	213214073	213214118	152545521	6d9e952f-948c-4483-9807-575348147c7e	213214118	Nonea	Nonea pulla (L.) DC.	Nonea pulla	(L.) DC.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7294644	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.523+00:00		Magnoliopsida
152545522	2926041	7574889	https://www.gbif.org/species/2926041	Plantae	Tracheophyta	Boraginales	Boraginaceae	Nonea	Nonea rosea	213212360	213212393	213213370	213214058	213214073	213214118	152545522	6d9e952f-948c-4483-9807-575348147c7e	213214118	Nonea	Nonea rosea (M.Bieb.) Link	Nonea rosea	(M.Bieb.) Link	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/2926041	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.525+00:00		Magnoliopsida
152545523	2926042	7575061	https://www.gbif.org/species/2926042	Plantae	Tracheophyta	Boraginales	Boraginaceae	Nonea	Nonea lutea	213212360	213212393	213213370	213214058	213214073	213214118	152545523	6d9e952f-948c-4483-9807-575348147c7e	213214118	Nonea	Nonea lutea (Desr.) DC.	Nonea lutea	(Desr.) DC.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926042	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.520+00:00		Magnoliopsida
152545525	2926045	1676711	https://www.gbif.org/species/2926045	Plantae	Tracheophyta	Boraginales	Boraginaceae	Brunnera	Brunnera macrophylla	213212360	213212393	213213370	213214058	213214073	213214112	152545525	6d9e952f-948c-4483-9807-575348147c7e	213214112	Brunnera	Brunnera macrophylla (Adams) I.M.Johnst.	Brunnera macrophylla	(Adams) I.M.Johnst.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926045	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.505+00:00		Magnoliopsida
152545527	2926048	7777001	https://www.gbif.org/species/2926048	Plantae	Tracheophyta	Boraginales	Boraginaceae	Omphalodes	Omphalodes verna	213212360	213212393	213213370	213214058	213214073	213214128	152545527	6d9e952f-948c-4483-9807-575348147c7e	213214128	Omphalodes	Omphalodes verna Moench	Omphalodes verna	Moench	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2926048	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.547+00:00		Magnoliopsida
152545529	4064572	3199142	https://www.gbif.org/species/4064572	Plantae	Tracheophyta	Boraginales	Boraginaceae	Cynoglossum	Cynoglossum clandestinum	213212360	213212393	213213370	213214058	213214073	213214122	152545529	6d9e952f-948c-4483-9807-575348147c7e	213214122	Cynoglossum	Cynoglossum clandestinum Desf.	Cynoglossum clandestinum	Desf.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/4064572	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.535+00:00		Magnoliopsida
152545530	2925816	3201039	https://www.gbif.org/species/2925816	Plantae	Tracheophyta	Boraginales	Boraginaceae	Cynoglossum	Cynoglossum amabile	213212360	213212393	213213370	213214058	213214073	213214122	152545530	6d9e952f-948c-4483-9807-575348147c7e	213214122	Cynoglossum	Cynoglossum amabile Stapf & J.R.Drumm.	Cynoglossum amabile	Stapf & J.R.Drumm.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2925816	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.532+00:00		Magnoliopsida
152545532	2925895	3821432	https://www.gbif.org/species/2925895	Plantae	Tracheophyta	Boraginales	Boraginaceae	Echium	Echium plantagineum	213212360	213212393	213213370	213214058	213214073	213214089	152545532	6d9e952f-948c-4483-9807-575348147c7e	213214089	Echium	Echium plantagineum L.	Echium plantagineum	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2925895	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.447+00:00		Magnoliopsida
