X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
6709,Oxybasis glauca,12205713,NA,NA,NA,NA,196,NA
6710,Oxybasis glauca,4132902,NA,NA,NA,NA,196,NA
6711,Oxybasis glauca,8782549,NA,NA,NA,NA,11592253,NA
6712,Oxybasis glauca,7420522,NA,NA,NA,NA,220,NA
6713,Oxybasis glauca,2769073,NA,NA,NA,NA,196,NA
6714,Oxybasis glauca,6369140,NA,NA,NA,NA,220,NA
6715,Oxybasis glauca,7070211,NA,NA,NA,NA,196,NA
6716,Oxybasis glauca,9405036,NA,NA,NA,NA,212,NA
6717,Oxybasis glauca,6157050,NA,NA,NA,NA,11418114,NA
6718,Oxybasis glauca,2974921,NA,NA,NA,NA,220,NA
6719,Oxybasis glauca,5352372,NA,NA,NA,NA,220,NA
6720,Oxybasis glauca,6420901,NA,NA,NA,NA,220,NA
6721,Oxybasis glauca,8323119,NA,NA,NA,NA,220,NA
6722,Oxybasis glauca,2176168,NA,NA,NA,NA,367,NA
6723,Oxybasis glauca,5544928,NA,NA,NA,NA,220,NA
6724,Oxybasis glauca,7272439,NA,NA,NA,NA,220,NA
6725,Oxybasis glauca,7096205,NA,NA,NA,NA,220,NA
6726,Oxybasis glauca,5652131,NA,NA,NA,NA,220,NA
6727,Oxybasis glauca salina,NA,NA,NA,NA,NA,NA,213214961
6728,Oxybasis macrosperma,7226804,NA,NA,NA,NA,196,152545899
6729,Oxybasis salina,9567226,VARIETY,SYNONYM,Plantae,NA,220,NA
6730,Oxycarenus lavaterae,4486243,SPECIES,ACCEPTED,Animalia,NA,216,213214097
6731,Oxychloris scariosa,2367033,NA,NA,NA,NA,NA,152547158
6732,Oxyria digyna,2889358,SPECIES,ACCEPTED,Plantae,NA,220,213214903
6733,Oxyura jamaicensis,2498305,SPECIES,ACCEPTED,Animalia,"2498305: Oxyura jamaicensis (Gmelin, 1789)",212,152543221
6734,Oxyura vittata,5232469,SPECIES,ACCEPTED,Animalia,"5232469: Oxyura vittata (Philippi, 1860)",212,159747060
6735,Pachydactylus,NA,NA,NA,NA,NA,NA,213212513
6736,Pachydactylus NA,7409013,NA,NA,NA,NA,220,NA
6737,Pachydactylus NA,7427741,NA,NA,NA,NA,220,NA
6738,Pachydactylus NA,3890974,NA,NA,NA,NA,220,NA
6739,Pachydactylus NA,7219988,NA,NA,NA,NA,220,NA
6740,Pachydactylus NA,5652131,NA,NA,NA,NA,220,NA
6741,Pachydactylus NA,7225712,NA,NA,NA,NA,220,NA
6742,Pachydactylus NA,9508942,NA,NA,NA,NA,220,NA
6743,Pachydactylus NA,6409536,NA,NA,NA,NA,220,NA
6744,Pachydactylus NA,2284443,NA,NA,NA,NA,11133537,NA
6745,Pachydactylus NA,3922770,NA,NA,NA,NA,220,NA
6746,Pachydactylus NA,4115425,NA,NA,NA,NA,196,NA
6747,Pachydactylus NA,12205713,NA,NA,NA,NA,196,NA
6748,Pachydactylus NA,7998563,NA,NA,NA,NA,196,NA
6749,Pachydactylus NA,7853188,NA,NA,NA,NA,220,NA
6750,Pachydactylus NA,7223276,NA,NA,NA,NA,220,NA
6751,Pachydactylus NA,11162940,NA,NA,NA,NA,220,NA
6752,Pachydactylus NA,8429888,NA,NA,NA,NA,196,NA
6753,Pachydactylus NA,7225456,NA,NA,NA,NA,220,NA
6754,Pachydactylus NA,4219118,NA,NA,NA,NA,220,NA
6755,Pachydactylus NA,3898065,NA,NA,NA,NA,220,NA
6756,Pachydactylus NA,5373483,NA,NA,NA,NA,220,NA
6757,Pachydactylus NA,7455425,NA,NA,NA,NA,220,NA
6758,Pachydactylus NA,6710856,NA,NA,NA,NA,196,NA
6759,Pachydactylus NA,5928306,NA,NA,NA,NA,220,NA
6760,Pachydactylus NA,5359402,NA,NA,NA,NA,220,NA
6761,Pachydactylus NA,7223177,NA,NA,NA,NA,220,NA
6762,Pachydactylus NA,7230699,NA,NA,NA,NA,194,NA
6763,Pachydactylus NA,7295374,NA,NA,NA,NA,220,NA
6764,Pachydactylus NA,4270548,NA,NA,NA,NA,196,NA
6765,Pachydactylus NA,4036350,NA,NA,NA,NA,220,NA
6766,Pachydactylus NA,2202786,NA,NA,NA,NA,229,NA
6767,Pachydactylus NA,7925720,NA,NA,NA,NA,220,NA
6768,Pachydactylus NA,10920460,NA,NA,NA,NA,212,NA
6769,Pachysandra terminalis,2984676,SPECIES,ACCEPTED,Plantae,2984676: Pachysandra terminalis Siebold & Zucc.,220,152544734
6770,Pacifastacus leniusculus,2226990,SPECIES,ACCEPTED,Animalia,"2226990: Pacifastacus leniusculus (Dana, 1852)",229,152543859
6771,Paeonia lactiflora,3083486,SPECIES,ACCEPTED,Plantae,3083486: Paeonia lactiflora Pall.,220,152544673
6772,Paeonia officinalis,3083488,SPECIES,ACCEPTED,Plantae,3083488: Paeonia officinalis L.,220,152544674
6773,Palaemon macrodactylus,2224970,SPECIES,ACCEPTED,Animalia,"2224970: Palaemon macrodactylus Rathbun, 1902",229,152543854
6774,Paliurus spina-christi,7068845,NA,NA,NA,NA,220,152544757
6775,Panchlora nivea,1995489,SPECIES,ACCEPTED,Animalia,NA,216,213214391
6776,Panicum antidotale,2705141,SPECIES,ACCEPTED,Plantae,NA,196,152547100
6777,Panicum capillare,2705162,SPECIES,ACCEPTED,Plantae,2705162: Panicum capillare L. | 6449040: Panicum capillare subsp. capillare | 6313647: Panicum capillare subsp. barbipulvinatum (Nash ex Rydb.) Tzvelev | 7638217: Panicum barbipulvinatum Nash,196,152547102
6778,Panicum clandestinum,2702544,SPECIES,ACCEPTED,Plantae,2702544: Panicum clandestinum L.,196,NA
6779,Panicum coloratum,2444141,NA,NA,NA,NA,11592253,152547098
6780,Panicum decompositum,4113402,SPECIES,ACCEPTED,Plantae,NA,196,152547095
6781,Panicum dichotomiflorum,2705144,SPECIES,ACCEPTED,Plantae,2705144: Panicum dichotomiflorum Michx. | 8357651: Panicum chloroticum Nees ex Trin.,196,152547101
6782,Panicum hillmanii,2705098,SPECIES,ACCEPTED,Plantae,NA,196,213212881
6783,Panicum hirticaule,2484608,NA,NA,NA,NA,212,152547097
6784,Panicum laevinode,4116709,SPECIES,ACCEPTED,Plantae,NA,196,152547093
6785,Panicum miliaceum,2705090,SPECIES,ACCEPTED,Plantae,2705090: Panicum miliaceum L. | 6449041: Panicum miliaceum subsp. miliaceum | 4134741: Panicum miliaceum subsp. ruderale (Kitag.) Tzvelev | 4134826: Panicum miliaceum subsp. agricola H.Scholz & Mikolá | 10920235: Panicum miliaceum subsp. ruderale (Kitag.) Tzelev,196,152547099
6786,Panicum miliaceum,6449041,SUBSPECIES,ACCEPTED,Plantae,6449041: Panicum miliaceum subsp. miliaceum,196,152547099
6787,Panicum miliaceum,3042889,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6788,Panicum miliaceum,3898065,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6789,Panicum miliaceum,3922770,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6790,Panicum miliaceum,6313049,SPECIES,ACCEPTED,Plantae,NA,196,152547099
6791,Panicum miliaceum,7225621,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6792,Panicum miliaceum,7223276,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6793,Panicum miliaceum,4270548,SPECIES,ACCEPTED,Plantae,NA,196,152547099
6794,Panicum miliaceum,7068732,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6795,Panicum miliaceum,5581279,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6796,Panicum miliaceum,5831060,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6797,Panicum miliaceum,2444221,SPECIES,ACCEPTED,Plantae,NA,11592253,152547099
6798,Panicum miliaceum,4211590,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6799,Panicum miliaceum,4273336,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6800,Panicum miliaceum,6300531,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6801,Panicum miliaceum,6076279,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6802,Panicum miliaceum,4194303,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6803,Panicum miliaceum,2717402,SPECIES,ACCEPTED,Plantae,NA,196,152547099
6804,Panicum miliaceum,12205713,SPECIES,ACCEPTED,Plantae,NA,196,152547099
6805,Panicum miliaceum,7295374,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6806,Panicum miliaceum,2445496,SPECIES,ACCEPTED,Plantae,NA,11592253,152547099
6807,Panicum miliaceum,3746867,SPECIES,ACCEPTED,Plantae,NA,7228684,152547099
6808,Panicum miliaceum,3023671,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6809,Panicum miliaceum,7267631,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6810,Panicum miliaceum,4115425,SPECIES,ACCEPTED,Plantae,NA,196,152547099
6811,Panicum miliaceum,9771172,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6812,Panicum miliaceum,5928306,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6813,Panicum miliaceum,3602069,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6814,Panicum miliaceum,2444141,SPECIES,ACCEPTED,Plantae,NA,11592253,152547099
6815,Panicum miliaceum,7224069,SPECIES,ACCEPTED,Plantae,NA,220,152547099
6816,Panicum miliaceum,2444141,NA,NA,NA,NA,11592253,152547099
6817,Panicum miliaceum miliaceum,NA,NA,NA,NA,NA,NA,152547092
6818,Panicum schinzii,4125308,SPECIES,ACCEPTED,Plantae,4125308: Panicum schinzii Hack.,196,152547094
6819,Panicum virgatum,2705081,SPECIES,ACCEPTED,Plantae,2705081: Panicum virgatum L.,196,152547096
6820,Pantherophis guttatus,2455615,SPECIES,ACCEPTED,Animalia,"2455615: Pantherophis guttatus (Linnaeus, 1766)",11592253,182133760
6821,Pantherophis obsoletus,2455676,SPECIES,ACCEPTED,Animalia,"7387949: Elaphe obsoleta (Say, 1823)",11592253,182133761
6822,Pantherophis spiloides,8918909,NA,NA,NA,NA,196,213212473
6823,Papaver atlanticum,7315072,SPECIES,ACCEPTED,Plantae,7315072: Papaver atlanticum (Ball) Coss.,220,152546401
6824,Papaver bracteatum,2888435,SPECIES,ACCEPTED,Plantae,NA,220,213214325
6825,Papaver cambricum,3602683,SPECIES,ACCEPTED,Plantae,NA,220,213214323
6826,Papaver commutatum,7153734,SPECIES,ACCEPTED,Plantae,7153734: Papaver commutatum Fisch. & C.A.Mey.,220,182134799
6827,Papaver hybridum,2888446,SPECIES,ACCEPTED,Plantae,2888446: Papaver hybridum L.,220,NA
6828,Papaver nudicaule,8144599,SPECIES,ACCEPTED,Plantae,8144599: Papaver nudicaule L.,220,152546399
6829,Papaver orientale,2888437,SPECIES,ACCEPTED,Plantae,NA,220,213214331
6830,Papaver setiferum,8342911,SPECIES,ACCEPTED,Plantae,2888462: Papaver pseudo-orientale (Fedde) Medw. | 8342911: Papaver setiferum Goldblatt,220,152546400
6831,Papaver setigerum,3602227,SPECIES,ACCEPTED,Plantae,8242032: Papaver somniferum subsp. setigerum (DC.) Arcang.,220,159748679
6832,Papaver somniferum,3602069,SUBSPECIES,ACCEPTED,Plantae,3602069: Papaver somniferum subsp. somniferum,220,213214330
6833,Papaver somniferum,2141241,SPECIES,ACCEPTED,Plantae,NA,367,213214330
6834,Papaver somniferum,2706403,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6835,Papaver somniferum,7226804,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6836,Papaver somniferum,5548011,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6837,Papaver somniferum,5825913,SPECIES,ACCEPTED,Plantae,NA,194,213214330
6838,Papaver somniferum,7327959,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6839,Papaver somniferum,8983123,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6840,Papaver somniferum,10755213,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6841,Papaver somniferum,7272185,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6842,Papaver somniferum,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,213214330
6843,Papaver somniferum,4925890,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6844,Papaver somniferum,6427623,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6845,Papaver somniferum,6076279,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6846,Papaver somniferum,7998563,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6847,Papaver somniferum,6313051,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6848,Papaver somniferum,4132902,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6849,Papaver somniferum,7068732,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6850,Papaver somniferum,3757050,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6851,Papaver somniferum,11844792,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6852,Papaver somniferum,12205713,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6853,Papaver somniferum,5928306,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6854,Papaver somniferum,9454901,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6855,Papaver somniferum,6449041,SPECIES,ACCEPTED,Plantae,NA,196,213214330
6856,Papaver somniferum,2453882,SPECIES,ACCEPTED,Plantae,NA,11592253,213214330
6857,Papaver somniferum,10948891,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6858,Papaver somniferum,3663237,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6859,Papaver somniferum,3898065,SPECIES,ACCEPTED,Plantae,NA,220,213214330
6860,Papaver somniferum,2444221,SPECIES,ACCEPTED,Plantae,NA,11592253,213214330
6861,Papaver somniferum,8369366,NA,NA,NA,NA,196,213214330
6862,Papaver somniferum somniferum,NA,NA,NA,NA,NA,NA,152546402
6863,Parabuteo unicinctus,2480410,SPECIES,ACCEPTED,Animalia,"2480410: Parabuteo unicinctus (Temminck, 1824)",212,159747130
6864,Parakontikia ventrolineata,6476704,SPECIES,ACCEPTED,Animalia,NA,NA,213213341
6865,Paralaoma servilis,4568269,SPECIES,ACCEPTED,Animalia,"4568269: Paralaoma servilis (Shuttleworth, 1852)",225,157092273
6866,Paramesotriton labiatus,10701161,SPECIES,ACCEPTED,Animalia,NA,131,213213239
6867,Parapholis cylindrica,12246414,SPECIES,ACCEPTED,Plantae,NA,196,213212764
6868,Parapholis incurva,5290069,SPECIES,ACCEPTED,Plantae,5290069: Parapholis incurva (L.) C.E.Hubb.,196,152546850
6869,Paratrechina longicornis,1325561,SPECIES,ACCEPTED,Animalia,"1325561: Paratrechina longicornis (Latreille, 1802)",216,152544494
6870,Parentucellia latifolia,8049400,SPECIES,ACCEPTED,Plantae,8049400: Parentucellia latifolia (L.) Caruel,220,152545558
6871,Paroaria coronata,2492081,SPECIES,ACCEPTED,Animalia,"2492081: Paroaria coronata (J.F.Miller, 1776)",212,159747281
6872,Paronychia argentea,5528747,SPECIES,ACCEPTED,Plantae,5528747: Paronychia argentea Lam.,220,152546062
6873,Paronychia brasiliana,7314281,SPECIES,ACCEPTED,Plantae,NA,220,152546061
6874,Parthenium hysterophorus,3086784,SPECIES,ACCEPTED,Plantae,3086784: Parthenium hysterophorus L.,220,152544111
6875,Parthenocissus inserta,3039203,SPECIES,ACCEPTED,Plantae,NA,220,213213599
6876,Parthenocissus quinquefolia,3039194,SPECIES,ACCEPTED,Plantae,3039194: Parthenocissus quinquefolia (L.) Planch.,220,152544449
6877,Parthenocissus tricuspidata,3039209,SPECIES,ACCEPTED,Plantae,3039209: Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,220,152544447
6878,Parthenocissus vitacea,3039193,SPECIES,ACCEPTED,Plantae,3039203: Parthenocissus inserta (A.Kern.) Fritsch | 3039193: Parthenocissus vitacea (Knerr) Hitchc.,220,NA
6879,Parthenothrips dracaenae,1420857,SPECIES,ACCEPTED,Animalia,NA,216,152544428
6880,Paspalum dilatatum,2705565,SPECIES,ACCEPTED,Plantae,2705565: Paspalum dilatatum Poir.,196,152547035
6881,Paspalum distichum,2705622,SPECIES,ACCEPTED,Plantae,2705622: Paspalum distichum L.,196,152547036
6882,Paspalum notatum,2705621,SPECIES,ACCEPTED,Plantae,NA,196,213212931
6883,Paspalum paniculatum,2705587,SPECIES,ACCEPTED,Plantae,2705587: Paspalum paniculatum L.,196,152547034
6884,Paspalum saurae,4154259,SPECIES,ACCEPTED,Plantae,NA,196,159747653
6885,Passerina caerulea,5230862,SPECIES,ACCEPTED,Animalia,"5230862: Passerina caerulea (Linnaeus, 1758)",212,159747290
6886,Passerina ciris,5230852,SPECIES,ACCEPTED,Animalia,NA,212,213212788
6887,Passiflora caerulea,2874199,SPECIES,ACCEPTED,Plantae,2874199: Passiflora caerulea L.,220,152546484
6888,Passiflora edulis,2874190,SPECIES,ACCEPTED,Plantae,2874190: Passiflora edulis Sims,220,152546483
6889,Pastinaca sativa,7224157,SUBSPECIES,ACCEPTED,Plantae,7224157: Pastinaca sativa subsp. sativa,220,NA
6890,Pastinaca sativa,7466434,SUBSPECIES,ACCEPTED,Plantae,7466434: Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.,220,NA
6891,Pastinaca sativa,7332416,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6892,Pastinaca sativa,1420765,SUBSPECIES,ACCEPTED,Plantae,NA,216,NA
6893,Pastinaca sativa,5352372,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6894,Pastinaca sativa,7068732,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6895,Pastinaca sativa,8421432,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6896,Pastinaca sativa,5373483,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6897,Pastinaca sativa,7223276,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6898,Pastinaca sativa,2161467,SUBSPECIES,ACCEPTED,Plantae,NA,367,NA
6899,Pastinaca sativa,5587240,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6900,Pastinaca sativa,3047633,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6901,Pastinaca sativa,5224481,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
6902,Pastinaca sativa,5224543,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
6903,Pastinaca sativa,8918909,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6904,Pastinaca sativa,4131042,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6905,Pastinaca sativa,7271631,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6906,Pastinaca sativa,3040999,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6907,Pastinaca sativa,7190901,SUBSPECIES,ACCEPTED,Plantae,NA,11418114,NA
6908,Pastinaca sativa,3596131,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6909,Pastinaca sativa,7277946,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6910,Pastinaca sativa,6084799,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6911,Pastinaca sativa,7096205,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6912,Pastinaca sativa,7757431,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6913,Pastinaca sativa,7226776,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6914,Pastinaca sativa,7267492,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6915,Pastinaca sativa,4115425,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6916,Pastinaca sativa,4270548,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6917,Pastinaca sativa,4273336,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6918,Pastinaca sativa,7295374,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6919,Pastinaca sativa,9508942,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6920,Pastinaca sativa,7332517,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6921,Pastinaca sativa,3746867,SUBSPECIES,ACCEPTED,Plantae,NA,7228684,NA
6922,Pastinaca sativa,3755928,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6923,Pastinaca sativa,7624620,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6924,Pastinaca sativa,7901010,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6925,Pastinaca sativa,8925248,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6926,Pastinaca sativa,2914404,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6927,Pastinaca sativa,9771172,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6928,Pastinaca sativa,8983123,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6929,Pastinaca sativa,2284443,SUBSPECIES,ACCEPTED,Plantae,NA,11133537,NA
6930,Pastinaca sativa,7740944,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6931,Pastinaca sativa,8323119,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6932,Pastinaca sativa,2473221,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
6933,Pastinaca sativa,7272439,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6934,Pastinaca sativa,8045533,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6935,Pastinaca sativa,7219988,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6936,Pastinaca sativa,7066596,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6937,Pastinaca sativa,4925890,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6938,Pastinaca sativa,5928306,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6939,Pastinaca sativa,5352425,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6940,Pastinaca sativa,3602069,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6941,Pastinaca sativa,3757050,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6942,Pastinaca sativa,3663237,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6943,Pastinaca sativa,7925720,NA,NA,NA,NA,220,NA
6944,Pastinaca sativa,6369140,NA,NA,NA,NA,220,NA
6945,Pastinaca sativa sativa,NA,NA,NA,NA,NA,NA,152544506
6946,Pastinaca sativa urens,NA,NA,NA,NA,NA,NA,152544504
6947,Paulownia tomentosa,3170823,SPECIES,ACCEPTED,Plantae,3170823: Paulownia tomentosa (Thunb.) Steud.,220,152545603
6948,Pavo cristatus,9451184,SPECIES,ACCEPTED,Animalia,"9451184: Pavo cristatus Linnaeus, 1758",212,159747518
6949,Paysandisia archon,1941864,SPECIES,ACCEPTED,Animalia,NA,216,152544309
6950,Pectinatella magnifica,1003567,SPECIES,ACCEPTED,Animalia,NA,139,213214894
6951,Pelargonium candicans,3827975,SPECIES,ACCEPTED,Plantae,3827975: Pelargonium candicans Spreng.,220,152545286
6952,Pelargonium capitatum,3746867,NA,NA,NA,NA,7228684,213214042
6953,Pelecanus conspicillatus,5229156,SPECIES,ACCEPTED,Animalia,"5229156: Pelecanus conspicillatus Temminck, 1824",212,159747481
6954,Pelecanus onocrotalus,2480350,SPECIES,ACCEPTED,Animalia,"2480350: Pelecanus onocrotalus Linnaeus, 1758",212,159747482
6955,Pelecanus rufescens,2480352,SPECIES,ACCEPTED,Animalia,"2480352: Pelecanus rufescens Gmelin, 1789",212,159747483
6956,Pellenes geniculatus,3757050,NA,NA,NA,NA,220,152544112
6957,Pelodiscus sinensis,5220435,SPECIES,ACCEPTED,Animalia,NA,11418114,213213157
6958,Pelomedusa subrufa,3757457,NA,NA,NA,NA,220,182133921
6959,Pelophylax bedriagae,2426640,SPECIES,ACCEPTED,Animalia,"2426640: Pelophylax bedriagae (Camerano, 1882)",131,152543392
6960,Pelophylax perezi,6035549,NA,NA,NA,NA,220,213213205
6961,Pelophylax ridibundus,2426661,SPECIES,ACCEPTED,Animalia,"2426661: Pelophylax ridibundus (Pallas, 1771) | 2426662: Rana ridibunda Pallas, 1771",131,152543390
6962,Pelusios castaneus,9022569,NA,NA,NA,NA,11592253,182133918
6963,Penaeus aztecus,9738098,NA,NA,NA,NA,225,182134007
6964,Penstemon digitalis,8251158,SPECIES,ACCEPTED,Plantae,3171358: Penstemon digitalis Nutt. ex Sims,220,182134574
6965,Pentaglottis sempervirens,2926130,SPECIES,ACCEPTED,Plantae,2926130: Pentaglottis sempervirens (L.) L.H.Bailey,220,152545507
6966,Pentameris airoides,3084748,NA,NA,NA,NA,220,213213104
6967,Pentanema hirtum,6374790,NA,NA,NA,NA,220,213215082
6968,Pentanema spiraeifolium,3033584,NA,NA,NA,NA,220,213215083
6969,Perilla frutescens,5341394,SPECIES,ACCEPTED,Plantae,5341394: Perilla frutescens (L.) Britton,220,152545723
6970,Periplaneta americana,2000152,SPECIES,ACCEPTED,Animalia,NA,216,213214380
6971,Periplaneta australasiae,2000204,SPECIES,ACCEPTED,Animalia,NA,216,213214381
6972,Periploca graeca,2739769,SPECIES,ACCEPTED,Plantae,NA,196,152545242
6973,Perovskia abrotanoides,3889083,SPECIES,ACCEPTED,Plantae,3889083: Perovskia abrotanoides Kar.,220,NA
6974,Perovskia atriplicifolia,3889056,SPECIES,ACCEPTED,Plantae,10801424: Salvia yangii B.T.Drew | 3889056: Perovskia atriplicifolia Benth.,220,NA
6975,Persea americana,3034046,SPECIES,ACCEPTED,Plantae,3034046: Persea americana Mill.,220,152544659
6976,Persicaria capitata,2889304,SPECIES,ACCEPTED,Plantae,5334454: Polygonum capitatum Buch.-Ham. ex D.Don | 2889304: Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,220,152546126
6977,Persicaria filiformis,7291643,SPECIES,ACCEPTED,Plantae,NA,220,213214917
6978,Persicaria glabra,6391450,SPECIES,ACCEPTED,Plantae,NA,220,213214916
6979,Persicaria nepalensis,4034001,SPECIES,ACCEPTED,Plantae,8207955: Persicaria nepalensis (Meisn.) Miyabe,220,152546124
6980,Persicaria orientalis,2889229,SPECIES,ACCEPTED,Plantae,2889229: Persicaria orientalis (L.) Spach | 5334392: Polygonum orientale L.,220,152546125
6981,Persicaria pensylvanica,2889198,SPECIES,ACCEPTED,Plantae,NA,220,213214915
6982,Petasites albus,7749287,SPECIES,ACCEPTED,Plantae,7749287: Petasites albus (L.) Gaertn.,220,152544116
6983,Petasites japonicus,3088310,SPECIES,ACCEPTED,Plantae,3088310: Petasites japonicus (Siebold & Zucc.) Maxim.,220,152544120
6984,Petasites japonicus,3937506,SPECIES,ACCEPTED,Plantae,NA,220,152544120
6985,Petasites japonicus,8421432,SPECIES,ACCEPTED,Plantae,NA,220,152544120
6986,Petasites japonicus,6302047,SPECIES,ACCEPTED,Plantae,NA,220,152544120
6987,Petasites japonicus,8134874,SPECIES,ACCEPTED,Plantae,NA,196,152544120
6988,Petasites japonicus,8782549,SPECIES,ACCEPTED,Plantae,NA,11592253,152544120
