taxonKey,class,classKey,kingdom,kingdomKey
4938153,Magnoliopsida,220,Plantae,6
3115131,Magnoliopsida,220,Plantae,6
8018277,Magnoliopsida,220,Plantae,6
6101013,Aves,212,Animalia,1
4416920,Malacostraca,229,Animalia,1
5568188,Magnoliopsida,220,Plantae,6
5402340,Magnoliopsida,220,Plantae,6
2982380,Magnoliopsida,220,Plantae,6
3065883,Magnoliopsida,220,Plantae,6
7963687,Magnoliopsida,220,Plantae,6
9060332,Magnoliopsida,220,Plantae,6
9691034,Aves,212,Animalia,1
5177825,Malacostraca,229,Animalia,1
8160803,Magnoliopsida,220,Plantae,6
2889198,Magnoliopsida,220,Plantae,6
5289709,Liliopsida,196,Plantae,6
5356361,Magnoliopsida,220,Plantae,6
5343253,Magnoliopsida,220,Plantae,6
2399874,NA,NA,Animalia,1
2150089,Arachnida,367,Animalia,1
2479955,Aves,212,Animalia,1
2150043,Arachnida,367,Animalia,1
5391810,Magnoliopsida,220,Plantae,6
2703733,Liliopsida,196,Plantae,6
2149761,Arachnida,367,Animalia,1
2702543,Liliopsida,196,Plantae,6
5709400,Magnoliopsida,220,Plantae,6
2494514,Aves,212,Animalia,1
3638303,Magnoliopsida,220,Plantae,6
5585975,Magnoliopsida,220,Plantae,6
2714453,Liliopsida,196,Plantae,6
2931914,Magnoliopsida,220,Plantae,6
3728894,Magnoliopsida,220,Plantae,6
2498405,Aves,212,Animalia,1
2974826,Magnoliopsida,220,Plantae,6
2975097,Magnoliopsida,220,Plantae,6
3693336,Magnoliopsida,220,Plantae,6
4410056,Clitellata,255,Animalia,1
2705587,Liliopsida,196,Plantae,6
9382716,Liliopsida,196,Plantae,6
3053399,Magnoliopsida,220,Plantae,6
2653321,Gnetopsida,282,Plantae,6
3066321,Magnoliopsida,220,Plantae,6
7161168,Magnoliopsida,220,Plantae,6
2351211,NA,NA,Animalia,1
2928583,Magnoliopsida,220,Plantae,6
7504215,Magnoliopsida,220,Plantae,6
6027290,Magnoliopsida,220,Plantae,6
2929892,Magnoliopsida,220,Plantae,6
5356931,Magnoliopsida,220,Plantae,6
5676003,Liliopsida,196,Plantae,6
2480514,Aves,212,Animalia,1
9317568,Liliopsida,196,Plantae,6
2764202,Liliopsida,196,Plantae,6
3637507,Magnoliopsida,220,Plantae,6
4230874,Magnoliopsida,220,Plantae,6
3790832,Magnoliopsida,220,Plantae,6
4805564,Maxillopoda,203,Animalia,1
3040913,Magnoliopsida,220,Plantae,6
9231612,Liliopsida,196,Plantae,6
7690055,Aves,212,Animalia,1
2114446,Copepoda,11545536,Animalia,1
2927075,Magnoliopsida,220,Plantae,6
5358906,Magnoliopsida,220,Plantae,6
5359447,Magnoliopsida,220,Plantae,6
2703240,Liliopsida,196,Plantae,6
8602699,Magnoliopsida,220,Plantae,6
4154206,Liliopsida,196,Plantae,6
2975262,Magnoliopsida,220,Plantae,6
5674620,Liliopsida,196,Plantae,6
5289995,Liliopsida,196,Plantae,6
6391450,Magnoliopsida,220,Plantae,6
5568899,Magnoliopsida,220,Plantae,6
7519710,Magnoliopsida,220,Plantae,6
2650944,Polypodiopsida,7228684,Plantae,6
4129351,Liliopsida,196,Plantae,6
2977234,Magnoliopsida,220,Plantae,6
8909872,Magnoliopsida,220,Plantae,6
5678495,Liliopsida,196,Plantae,6
4550810,Arachnida,367,Animalia,1
2706526,Liliopsida,196,Plantae,6
2480762,Aves,212,Animalia,1
2482478,Aves,212,Animalia,1
3110041,Magnoliopsida,220,Plantae,6
1886729,Insecta,216,Animalia,1
2444339,Squamata,11592253,Animalia,1
7477038,Magnoliopsida,220,Plantae,6
2706301,Liliopsida,196,Plantae,6
6400569,Magnoliopsida,220,Plantae,6
7298858,Magnoliopsida,220,Plantae,6
5229142,Aves,212,Animalia,1
3118216,Magnoliopsida,220,Plantae,6
4553805,Arachnida,367,Animalia,1
6026420,Magnoliopsida,220,Plantae,6
5289764,Liliopsida,196,Plantae,6
2458916,Squamata,11592253,Animalia,1
3169329,Magnoliopsida,220,Plantae,6
8244019,Magnoliopsida,220,Plantae,6
7975549,Magnoliopsida,220,Plantae,6
2874024,Magnoliopsida,220,Plantae,6
7746901,Magnoliopsida,220,Plantae,6
3128166,Magnoliopsida,220,Plantae,6
3083934,Magnoliopsida,220,Plantae,6
5356973,Magnoliopsida,220,Plantae,6
8201823,Magnoliopsida,220,Plantae,6
5373365,Magnoliopsida,220,Plantae,6
5646410,Magnoliopsida,220,Plantae,6
2977222,Magnoliopsida,220,Plantae,6
2705932,Liliopsida,196,Plantae,6
7300922,Magnoliopsida,220,Plantae,6
7523432,Magnoliopsida,220,Plantae,6
5376530,Magnoliopsida,220,Plantae,6
5679952,Liliopsida,196,Plantae,6
3753098,Magnoliopsida,220,Plantae,6
2927484,Magnoliopsida,220,Plantae,6
3036958,Magnoliopsida,220,Plantae,6
5384383,Magnoliopsida,220,Plantae,6
5289781,Liliopsida,196,Plantae,6
2916975,Magnoliopsida,220,Plantae,6
5415100,Magnoliopsida,220,Plantae,6
3045473,Magnoliopsida,220,Plantae,6
3042439,Magnoliopsida,220,Plantae,6
3028586,Magnoliopsida,220,Plantae,6
2891628,Magnoliopsida,220,Plantae,6
2288847,Bivalvia,137,Animalia,1
3147913,Magnoliopsida,220,Plantae,6
5331404,Magnoliopsida,220,Plantae,6
3083763,Magnoliopsida,220,Plantae,6
5383909,Magnoliopsida,220,Plantae,6
2975384,Magnoliopsida,220,Plantae,6
5415006,Magnoliopsida,220,Plantae,6
3125901,Magnoliopsida,220,Plantae,6
5585762,Magnoliopsida,220,Plantae,6
4210773,Magnoliopsida,220,Plantae,6
5285053,Pinopsida,194,Plantae,6
5211250,NA,NA,Animalia,1
5289631,Liliopsida,196,Plantae,6
3002263,Magnoliopsida,220,Plantae,6
4104718,Liliopsida,196,Plantae,6
5289620,Liliopsida,196,Plantae,6
5290130,Liliopsida,196,Plantae,6
2110811,Copepoda,11545536,Animalia,1
8326061,Magnoliopsida,220,Plantae,6
7644304,Magnoliopsida,220,Plantae,6
2704966,Liliopsida,196,Plantae,6
5662089,Magnoliopsida,220,Plantae,6
2974876,Magnoliopsida,220,Plantae,6
3120391,Magnoliopsida,220,Plantae,6
4930999,Magnoliopsida,220,Plantae,6
3002372,Magnoliopsida,220,Plantae,6
5415013,Magnoliopsida,220,Plantae,6
3189935,Magnoliopsida,220,Plantae,6
2702519,Liliopsida,196,Plantae,6
5372854,Magnoliopsida,220,Plantae,6
2971068,Magnoliopsida,220,Plantae,6
7294722,Magnoliopsida,220,Plantae,6
2889038,Magnoliopsida,220,Plantae,6
5356481,Magnoliopsida,220,Plantae,6
3189723,Magnoliopsida,220,Plantae,6
2925877,Magnoliopsida,220,Plantae,6
7288892,Magnoliopsida,220,Plantae,6
3084693,Magnoliopsida,220,Plantae,6
2984537,Magnoliopsida,220,Plantae,6
3127837,Magnoliopsida,220,Plantae,6
3172066,Magnoliopsida,220,Plantae,6
2706190,Liliopsida,196,Plantae,6
5375555,Magnoliopsida,220,Plantae,6
3089140,Magnoliopsida,220,Plantae,6
2974887,Magnoliopsida,220,Plantae,6
2703686,Liliopsida,196,Plantae,6
3119191,Magnoliopsida,220,Plantae,6
3083771,Magnoliopsida,220,Plantae,6
5289623,Liliopsida,196,Plantae,6
3967193,Magnoliopsida,220,Plantae,6
2914501,Magnoliopsida,220,Plantae,6
2706003,Liliopsida,196,Plantae,6
3799170,Magnoliopsida,220,Plantae,6
5384459,Magnoliopsida,220,Plantae,6
3083746,Magnoliopsida,220,Plantae,6
5289629,Liliopsida,196,Plantae,6
5679692,Liliopsida,196,Plantae,6
5415018,Magnoliopsida,220,Plantae,6
3757660,Magnoliopsida,220,Plantae,6
5356441,Magnoliopsida,220,Plantae,6
5384341,Magnoliopsida,220,Plantae,6
5674825,Liliopsida,196,Plantae,6
3637112,Magnoliopsida,220,Plantae,6
5384889,Magnoliopsida,220,Plantae,6
5786666,Mammalia,359,Animalia,1
9484350,Liliopsida,196,Plantae,6
3112098,Magnoliopsida,220,Plantae,6
3098186,Magnoliopsida,220,Plantae,6
6447496,Magnoliopsida,220,Plantae,6
2704778,Liliopsida,196,Plantae,6
4138669,Liliopsida,196,Plantae,6
2705848,Liliopsida,196,Plantae,6
8150863,Magnoliopsida,220,Plantae,6
4116709,Liliopsida,196,Plantae,6
2705141,Liliopsida,196,Plantae,6
7322393,Magnoliopsida,220,Plantae,6
5376994,Magnoliopsida,220,Plantae,6
5289819,Liliopsida,196,Plantae,6
4139894,Liliopsida,196,Plantae,6
2965250,Magnoliopsida,220,Plantae,6
8195160,Magnoliopsida,220,Plantae,6
5289762,Liliopsida,196,Plantae,6
2940408,Magnoliopsida,220,Plantae,6
5674110,Liliopsida,196,Plantae,6
5374998,Magnoliopsida,220,Plantae,6
2703731,Liliopsida,196,Plantae,6
2856504,Liliopsida,196,Plantae,6
5289814,Liliopsida,196,Plantae,6
6027313,Magnoliopsida,220,Plantae,6
10773250,Magnoliopsida,220,Plantae,6
7272312,Magnoliopsida,220,Plantae,6
5568361,Magnoliopsida,220,Plantae,6
7323810,Magnoliopsida,220,Plantae,6
7303024,Magnoliopsida,220,Plantae,6
2705341,Liliopsida,196,Plantae,6
3098176,Magnoliopsida,220,Plantae,6
2891617,Magnoliopsida,220,Plantae,6
8118326,Magnoliopsida,220,Plantae,6
3037015,Magnoliopsida,220,Plantae,6
2706195,Liliopsida,196,Plantae,6
8624880,Gastropoda,225,Animalia,1
2716420,Liliopsida,196,Plantae,6
7361239,Liliopsida,196,Plantae,6
2714301,Liliopsida,196,Plantae,6
3079631,Magnoliopsida,220,Plantae,6
4151306,Liliopsida,196,Plantae,6
4155246,Liliopsida,196,Plantae,6
3083667,Magnoliopsida,220,Plantae,6
3026426,Magnoliopsida,220,Plantae,6
2703720,Liliopsida,196,Plantae,6
4135683,Liliopsida,196,Plantae,6
4150636,Liliopsida,196,Plantae,6
7877091,Magnoliopsida,220,Plantae,6
5674919,Liliopsida,196,Plantae,6
7314281,Magnoliopsida,220,Plantae,6
5677636,Liliopsida,196,Plantae,6
4125110,Liliopsida,196,Plantae,6
4130246,Liliopsida,196,Plantae,6
4131963,Liliopsida,196,Plantae,6
2705452,Liliopsida,196,Plantae,6
8185812,Magnoliopsida,220,Plantae,6
2706277,Liliopsida,196,Plantae,6
2714796,Liliopsida,196,Plantae,6
3042399,Magnoliopsida,220,Plantae,6
2974946,Magnoliopsida,220,Plantae,6
7706146,Magnoliopsida,220,Plantae,6
2965459,Magnoliopsida,220,Plantae,6
2473421,Aves,212,Animalia,1
1322674,Insecta,216,Animalia,1
7711892,Magnoliopsida,220,Plantae,6
2928779,Magnoliopsida,220,Plantae,6
5166487,Maxillopoda,203,Animalia,1
4121365,Liliopsida,196,Plantae,6
2888993,Magnoliopsida,220,Plantae,6
3148548,Magnoliopsida,220,Plantae,6
5356680,Magnoliopsida,220,Plantae,6
5289836,Liliopsida,196,Plantae,6
2925879,Magnoliopsida,220,Plantae,6
3188867,Magnoliopsida,220,Plantae,6
2965209,Magnoliopsida,220,Plantae,6
4128347,Liliopsida,196,Plantae,6
3137579,Magnoliopsida,220,Plantae,6
2703682,Liliopsida,196,Plantae,6
3885185,Magnoliopsida,220,Plantae,6
3141046,Magnoliopsida,220,Plantae,6
3085622,Magnoliopsida,220,Plantae,6
3145375,Magnoliopsida,220,Plantae,6
5383926,Magnoliopsida,220,Plantae,6
5289911,Liliopsida,196,Plantae,6
4142399,Liliopsida,196,Plantae,6
2975393,Magnoliopsida,220,Plantae,6
7334263,Magnoliopsida,220,Plantae,6
5334386,Magnoliopsida,220,Plantae,6
3045042,Magnoliopsida,220,Plantae,6
2703776,Liliopsida,196,Plantae,6
5289831,Liliopsida,196,Plantae,6
2932501,Magnoliopsida,220,Plantae,6
4125808,Liliopsida,196,Plantae,6
5356407,Magnoliopsida,220,Plantae,6
4152153,Liliopsida,196,Plantae,6
2703892,Liliopsida,196,Plantae,6
2702527,Liliopsida,196,Plantae,6
3084939,Magnoliopsida,220,Plantae,6
4134633,Liliopsida,196,Plantae,6
5289957,Liliopsida,196,Plantae,6
4143702,Liliopsida,196,Plantae,6
4136695,Liliopsida,196,Plantae,6
5360417,Magnoliopsida,220,Plantae,6
5393689,Magnoliopsida,220,Plantae,6
2715206,Liliopsida,196,Plantae,6
6366597,Magnoliopsida,220,Plantae,6
4128881,Liliopsida,196,Plantae,6
3089549,Magnoliopsida,220,Plantae,6
9632508,Liliopsida,196,Plantae,6
5349991,Magnoliopsida,220,Plantae,6
5341498,Magnoliopsida,220,Plantae,6
2650180,Polypodiopsida,7228684,Plantae,6
5356614,Magnoliopsida,220,Plantae,6
5289763,Liliopsida,196,Plantae,6
3741432,Magnoliopsida,220,Plantae,6
4134265,Liliopsida,196,Plantae,6
2926686,Magnoliopsida,220,Plantae,6
5399550,Magnoliopsida,220,Plantae,6
1420612,Insecta,216,Animalia,1
2972703,Magnoliopsida,220,Plantae,6
3084883,Magnoliopsida,220,Plantae,6
5403742,Magnoliopsida,220,Plantae,6
3034552,Magnoliopsida,220,Plantae,6
4113402,Liliopsida,196,Plantae,6
7505045,Magnoliopsida,220,Plantae,6
4146512,Liliopsida,196,Plantae,6
7707087,Magnoliopsida,220,Plantae,6
4105652,Liliopsida,196,Plantae,6
2965233,Magnoliopsida,220,Plantae,6
4105208,Liliopsida,196,Plantae,6
9379326,Liliopsida,196,Plantae,6
5376785,Magnoliopsida,220,Plantae,6
2706067,Liliopsida,196,Plantae,6
2879411,Magnoliopsida,220,Plantae,6
10755213,Liliopsida,196,Plantae,6
3663237,Magnoliopsida,220,Plantae,6
3065244,Magnoliopsida,220,Plantae,6
5831060,Magnoliopsida,220,Plantae,6
6411098,Magnoliopsida,220,Plantae,6
6157026,Testudines,11418114,Animalia,1
7331861,Magnoliopsida,220,Plantae,6
7224157,Magnoliopsida,220,Plantae,6
6157035,Testudines,11418114,Animalia,1
7068379,Magnoliopsida,220,Plantae,6
7757431,Magnoliopsida,220,Plantae,6
7466434,Magnoliopsida,220,Plantae,6
7226776,Liliopsida,196,Plantae,6
7070211,Liliopsida,196,Plantae,6
7266329,Magnoliopsida,220,Plantae,6
7225471,Magnoliopsida,220,Plantae,6
6449041,Liliopsida,196,Plantae,6
2974921,Magnoliopsida,220,Plantae,6
7062200,Testudines,11418114,Animalia,1
7224427,Magnoliopsida,220,Plantae,6
7226794,Liliopsida,196,Plantae,6
5587240,Magnoliopsida,220,Plantae,6
7308335,Magnoliopsida,220,Plantae,6
4131042,Liliopsida,196,Plantae,6
7068845,Magnoliopsida,220,Plantae,6
7358677,Magnoliopsida,220,Plantae,6
4270548,Liliopsida,196,Plantae,6
3040999,Magnoliopsida,220,Plantae,6
5352425,Magnoliopsida,220,Plantae,6
11162940,Magnoliopsida,220,Plantae,6
7901010,Magnoliopsida,220,Plantae,6
7266343,Magnoliopsida,220,Plantae,6
2914404,Magnoliopsida,220,Plantae,6
7323251,Magnoliopsida,220,Plantae,6
7332416,Magnoliopsida,220,Plantae,6
7068732,Magnoliopsida,220,Plantae,6
4932232,Liliopsida,196,Plantae,6
7925720,Magnoliopsida,220,Plantae,6
5825913,Pinopsida,194,Plantae,6
6164210,Mammalia,359,Animalia,1
6409536,Magnoliopsida,220,Plantae,6
4925890,Magnoliopsida,220,Plantae,6
7421129,Liliopsida,196,Plantae,6
6085036,Liliopsida,196,Plantae,6
4123394,Liliopsida,196,Plantae,6
9567226,Magnoliopsida,220,Plantae,6
8045533,Magnoliopsida,220,Plantae,6
8358048,Magnoliopsida,220,Plantae,6
7271631,Magnoliopsida,220,Plantae,6
7409013,Magnoliopsida,220,Plantae,6
3596131,Magnoliopsida,220,Plantae,6
8421432,Magnoliopsida,220,Plantae,6
4271356,Magnoliopsida,220,Plantae,6
7753114,Magnoliopsida,220,Plantae,6
7230699,Pinopsida,194,Plantae,6
7295374,Magnoliopsida,220,Plantae,6
9603492,Magnoliopsida,220,Plantae,6
6550056,Magnoliopsida,220,Plantae,6
2653392,Gnetopsida,282,Plantae,6
4115425,Liliopsida,196,Plantae,6
6432925,Magnoliopsida,220,Plantae,6
5373039,Magnoliopsida,220,Plantae,6
6084799,Liliopsida,196,Plantae,6
6313051,Liliopsida,196,Plantae,6
4194303,Magnoliopsida,220,Plantae,6
5545159,Magnoliopsida,220,Plantae,6
7272439,Magnoliopsida,220,Plantae,6
10966302,Liliopsida,196,Plantae,6
7427650,Magnoliopsida,220,Plantae,6
7190901,Testudines,11418114,Animalia,1
5347854,Magnoliopsida,220,Plantae,6
8925248,Magnoliopsida,220,Plantae,6
7227181,Liliopsida,196,Plantae,6
11844792,Magnoliopsida,220,Plantae,6
8323119,Magnoliopsida,220,Plantae,6
3602069,Magnoliopsida,220,Plantae,6
9537212,Magnoliopsida,220,Plantae,6
9508942,Magnoliopsida,220,Plantae,6
4270675,Liliopsida,196,Plantae,6
7415922,Magnoliopsida,220,Plantae,6
3023671,Magnoliopsida,220,Plantae,6
5373483,Magnoliopsida,220,Plantae,6
6369140,Magnoliopsida,220,Plantae,6
7096205,Magnoliopsida,220,Plantae,6
7740944,Magnoliopsida,220,Plantae,6
7223276,Magnoliopsida,220,Plantae,6
9405645,Magnoliopsida,220,Plantae,6
7226804,Liliopsida,196,Plantae,6
5224481,Squamata,11592253,Animalia,1
2706403,Liliopsida,196,Plantae,6
8134874,Liliopsida,196,Plantae,6
7293222,Magnoliopsida,220,Plantae,6
4219118,Magnoliopsida,220,Plantae,6
3802956,Magnoliopsida,220,Plantae,6
6420901,Magnoliopsida,220,Plantae,6
4250676,Magnoliopsida,220,Plantae,6
6156934,Testudines,11418114,Animalia,1
6157050,Testudines,11418114,Animalia,1
8918909,Liliopsida,196,Plantae,6
3922770,Magnoliopsida,220,Plantae,6
9448191,Magnoliopsida,220,Plantae,6
7440977,Magnoliopsida,220,Plantae,6
5652131,Magnoliopsida,220,Plantae,6
8257546,Liliopsida,196,Plantae,6
7455425,Magnoliopsida,220,Plantae,6
5359402,Magnoliopsida,220,Plantae,6
8257857,Magnoliopsida,220,Plantae,6
8336551,Magnoliopsida,220,Plantae,6
2769073,Liliopsida,196,Plantae,6
5352372,Magnoliopsida,220,Plantae,6
4090836,Magnoliopsida,220,Plantae,6
7323906,Magnoliopsida,220,Plantae,6
4048052,Magnoliopsida,220,Plantae,6
6076957,Magnoliopsida,220,Plantae,6
4036350,Magnoliopsida,220,Plantae,6
7267492,Magnoliopsida,220,Plantae,6
8381801,Magnoliopsida,220,Plantae,6
2717402,Liliopsida,196,Plantae,6
2705287,Liliopsida,196,Plantae,6
7267631,Magnoliopsida,220,Plantae,6
7222255,Magnoliopsida,220,Plantae,6
8369366,Liliopsida,196,Plantae,6
7225621,Magnoliopsida,220,Plantae,6
9771172,Magnoliopsida,220,Plantae,6
4036957,Magnoliopsida,220,Plantae,6
7223177,Magnoliopsida,220,Plantae,6
8338571,Liliopsida,196,Plantae,6
3047633,Magnoliopsida,220,Plantae,6
7277946,Magnoliopsida,220,Plantae,6
7225456,Magnoliopsida,220,Plantae,6
7308043,Magnoliopsida,220,Plantae,6
