nubKey,col_taxon_key,col_class_key,classKey
2479555,65MFJ,V2,212
2479798,3ZN3R,V2,212
2479851,4QW42,V2,212
2479612,CKF2,V2,212
2479666,5TZS9,V2,212
2479686,58CK3,V2,212
2476041,NMVD,V2,212
2475212,ZGDR,V2,212
2475679,T574,V2,212
2475648,33SX2,V2,212
2475373,Y99Z,V2,212
5229154,4VWL8,V2,212
5229205,3C2DJ,V2,212
5229204,3C2DL,V2,212
5229203,MMGJ,V2,212
2480770,3FWY9,V2,212
2480772,4K62M,V2,212
2480786,7BX4X,V2,212
2480800,4JMRB,V2,212
2480764,56LQB,V2,212
2480766,56LQG,V2,212
2480897,6DZ3D,V2,212
5229156,75YWF,V2,212
2480350,75YWG,V2,212
2480352,6TYWH,V2,212
2474416,787WV,V2,212
5228229,KGTN,V2,212
2474942,CND78,V2,212
2474944,3HFDG,V2,212
2474937,CNWNK,V2,212
2474936,CNWNW,V2,212
9791464,X2KZ,V2,212
5228080,PSBS,V2,212
2473341,6SCXZ,V2,212
9606290,3ZDJV,V2,212
9451184,6TWGZ,V2,212
9326020,3F72J,V2,212
5228034,5Z2F9,V2,212
5228033,5YQF9,V2,212
4134265,5VFLT,8WC3C,196
9752149,4FWMN,V2,212
5227775,4FWMP,V2,212
5227966,72MJW,V2,212
5227993,3W4V9,V2,212
2473477,542SH,V2,212
2474051,BLSJ,V2,212
2474029,BLSD,V2,212
2474055,5TVZF,V2,212
2474162,9K2P2,V2,212
2473421,3RXR6,V2,212
4154259,4DWQ2,8W26D,196
2399874,4343K,KTWM8,NA
2702820,38H3B,8VX72,196
2702816,38H32,8VX72,196
2351271,6XG35,KTWM8,NA
2331498,43VGP,7PK94,356
4354941,MPNZ,7NQZC,356
2331942,5387D,7Q36T,356
5200414,36N6W,7NX34,356
2330928,FNWY,7NPDS,356
4124350,VK6WL,8VX8Z,196
2320998,M8HX,84LVG,256
2320810,M8HK,84LVF,256
4565061,SZM8,7NVXY,225
2296807,WN3S,7NVXY,225
8485639,39X2R,7NVY2,137
4372686,4TMNJ,7NVY2,137
4283395,358C6,7NGQQ,206
2266009,6B288,7NJ4F,205
2266561,468SW,7NG62,205
2266754,3GWWV,7P44R,205
5166760,66DTZ,BV4YQ,354
2228667,6YRDL,84K42,229
3188829,74K2M,K22,220
4805565,LCHS2,V5JF4,203
2115724,MMNXQ,V5JF4,203
2115706,MMQ75,V5JF4,203
2110811,45GDG,7NJX7,11545536
2114326,3D72X,7NL97,11545536
8244019,57TR3,J5W,220
2114446,64FSN,7NFSL,11545536
5371753,5BKT5,J5W,220
10329298,3JMKQ,CV7GN,367
2053954,4MRMP,C3DW9,216
1728965,54C9Z,8NKFY,216
1450317,558DV,87CP4,216
3005039,4TD2S,628NC,220
10269496,NXQMV,KZYT4,216
4985433,5BD3Z,84KXC,252
8428595,694CM,84JXH,252
7668385,NPTC,84JXH,252
4984851,NPRJ,84JXH,252
1008955,6HQV3,84KF6,252
1007534,4FPNZ,84KDM,252
1008610,3JNZ6,84KG3,252
1008612,3JNZ7,84KG3,252
1002621,6NL4C,C97HQ,307
2940408,33RWL,9CKHF,220
2925870,66H6W,7NDYV,220
2888740,S8CR,7NM4Q,220
5371699,6LPZR,K95,220
3602227,4CJJN,K3G,220
5374922,5VQFD,C6GDD,220
2874515,329Z6,KV73F,220
3111758,5D5LY,J6T,220
8078031,GVZR,J6T,220
5384950,38NB2,J6T,220
5402340,367TY,J6T,220
3137686,796VV,J6T,220
3147815,5B32W,J6T,220
3145375,6CGGM,J6T,220
10411852,KS9NW,B3HBG,220
6300805,77K8G,JCD,220
9419993,3B94C,62RQR,220
7346102,3BCS5,KVZVC,220
5415009,6QGQN,BVBBB,220
3172099,5B6G4,7NLQD,220
3905825,5WJYH,V5N48,220
7331548,668HR,KVD,220
3084693,PF34,KVYXL,220
3757457,TXJQ,JBS,220
2888870,4TPXD,K6W,220
7938233,4ZRBT,KTY82,220
2725229,R7XF,8VRHY,196
9890104,7G9PR,7NVXY,225
7563173,ZZGC,7ZJK8,229
2855338,6JVSC,8VXR8,196
2858963,6S4MX,8VZL3,196
2720171,4VLWS,8W3GB,196
2703459,6SZF3,8VZYW,196
3189836,94GR,JP8,220
3667007,74JQN,K22,220
3666776,74K2K,K22,220
2888622,5BCCV,628MM,220
2874574,329RH,KTZHL,220
5331238,5BHLM,KHG,220
5395559,6PX95,J6T,220
8116963,92SR,62757,220
5341407,4428D,V5KN5,220
4086523,5B2KB,V592G,220
8701771,488VG,7NHN3,NA
4416161,375ZT,7NHN3,NA
2502810,P9YR,7NHN3,NA
2502805,6NN4V,7NHN3,NA
5241445,5BQBX,5BQBX,186
2527401,3DWQQ,3DWQQ,186
2598552,6YCLB,6YCLB,183
5270720,MPZQF,MPZQF,328
2685663,8KDF,C7ZVG,194
4938682,Q7RKX,C7ZVG,194
2286388,44JYJ,7NVY2,137
2288926,4M3GY,7NVY2,137
2651826,653M9,BV8P5,7228684
2651098,4LMKM,JGY,7228684
2651122,4LN37,JGY,7228684
7581174,3BSP6,7NZ9L,205
5185859,3W8FJ,7P7W7,205
5303524,56ZV2,8W47Y,196
2762737,CDNR3,8VZJC,196
8408816,5ZL45,8VWDM,196
5300716,6JPVK,8VRZ5,196
5549949,3VCXY,8VR4G,196
5304187,593TY,8W4FR,196
2774214,49Z2Y,8VZWN,196
2767428,4QKT4,8W2XD,196
2855398,6JW4N,8VXR8,196
2856891,65XDM,8VTKZ,196
2857341,65WWK,8VTKZ,196
2856780,667JB,8VTKZ,196
2701879,6NH8X,56Y4,196
6085036,DJYW2,8VXP2,196
9529916,NPMS,PH,131
2423441,68NNM,PH,131
10966302,363RV,8VWY2,196
2427555,3ND2Y,PH,131
2431781,6WZN4,PH,131
2431965,CQ4G,PH,131
2432063,4XR2J,PH,131
2703776,68R62,8VVRP,196
5218823,R6M2J,6224G,359
2367919,43NK4,KTWM8,NA
2374521,55DL2,KTWM8,NA
8953936,PBBP,RP,11493978
5221810,5WD9W,RP,11592253
5223725,3L997,RP,11592253
5225137,69QLK,RP,11592253
5225433,57RFH,RP,11592253
5221283,3BNV5,RP,11592253
8782549,WQP,RP,11592253
4287413,5V5QJ,RP,11592253
7582319,58VQG,RP,11592253
5221988,6K4Y8,RP,11592253
2449133,TK53,RP,11592253
9022569,5Z397,RP,11592253
9195230,4Z4Z7,RP,11592253
5222820,3WKZY,RP,11592253
5224503,3S4WF,RP,11592253
9187223,4JCGW,RP,11592253
2453826,4JCGM,RP,11592253
2458386,38YMJ,RP,11592253
2458438,38YMM,RP,11592253
2458538,5CVMG,RP,11592253
2455615,75LTS,RP,11592253
2455676,4CGYF,RP,11592253
2458916,3LVTR,RP,11592253
2457378,78CX,RP,11592253
2453882,62HCR,RP,11592253
2445034,54XLG,RP,11592253
6161340,6S63L,RP,11592253
6161327,6RTSY,RP,11592253
2457825,646HS,RP,11592253
5225659,6RPMC,RP,11592253
2454645,768S,RP,11592253
2465380,7925W,RP,11592253
2465369,4QY4N,RP,11592253
2465003,66Y45,RP,11592253
3169169,S2YQ,6275L,220
5226308,65K27,RP,11592253
2465626,63NN8,RP,11592253
2465641,4KV6Z,RP,11592253
2465649,4KV6R,RP,11592253
2465402,4HH84,RP,11592253
2466496,3FYP,RP,11592253
2459658,6MV3G,RP,11592253
2459675,53RF,RP,11592253
2470656,7FG7Z,RP,11592253
8566446,65BKY,JP8,220
6159223,6NRCH,RP,11592253
2470376,45KXC,RP,11592253
3767816,94BL,JP8,220
2444141,62HCQ,RP,11592253
2464899,M7TX,RP,11592253
3189882,94G9,JP8,220
2444356,6BJ5K,RP,11592253
2444339,5BJ7S,RP,11592253
2444221,63SCK,RP,11592253
2443876,38LQF,RP,11592253
2447418,6N56,RP,11592253
2447367,3FH5H,RP,11592253
5220394,52FSR,RP,11418114
2441454,7C3D6,RP,11418114
2441461,55JSJ,RP,11418114
2441533,S9KW,RP,11418114
2441658,646YY,RP,11418114
2443597,3YFWL,RP,11418114
2441905,TWRZ,RP,11418114
2442664,Y32,RP,11418114
2442665,F6QN,RP,11418114
8909809,39LXD,RP,11418114
2443173,55HWJ,RP,11418114
2443133,5YKRV,RP,11418114
2443002,C8JV7,RP,11418114
9228211,6KT7C,RP,11418114
2443079,6L57B,RP,11418114
2443074,6L57F,RP,11418114
5362054,6BBL4,626TX,220
9601519,78CBK,RP,11418114
7334489,6XZGL,KBM,220
8898408,4NM9N,RP,11418114
2442843,6WCBF,RP,11418114
5362046,4W9YJ,KBM,220
9803191,76FM7,RP,11418114
2442257,76CSF,RP,11418114
4194699,93C47,79VF,220
2308609,4M4PW,84KJK,255
2308549,6QDG9,84KJK,255
2321001,M8HY,84LVG,256
10578411,6NWRP,84KR7,256
3266899,Q4MT4,Q4MT4,9273948
4309705,8VJSN,9CK9N,229
2223840,9XW52,B3HG3,229
3036157,B7WSQ,B7XD4,220
6027176,75473,J5W,220
8307577,6BLKS,7ZJK8,229
2219149,3H7P6,7ZJK2,229
2220417,46NDT,CVHBS,229
8418338,3N6R9,JQ7,220
5166487,QJMH2,V5JF4,203
2114769,4NVZL,7NKQ7,11545536
5341797,4HFFL,628NX,220
2928759,VJTH7,JYX,220
2928805,6NCT5,628NX,220
7645889,9DM63,9CM2N,220
7484581,6CMK5,9CKK5,220
5632022,6QNPW,9CL83,220
5354799,3W83Q,9CL83,220
5354530,TJKG,9CS5H,220
4485843,PJGX6,BXWDD,216
4487799,59M3L,BXWD9,216
5156102,VFHJ3,BXWDD,216
2020688,52BVT,BXWD9,216
2041682,L26TX,BXWD8,216
4528099,B6LVP,623VV,216
3967193,9CXYX,V4RX7,220
7426824,5BCSN,9CMDW,220
3973636,5BCMT,9CMDW,220
1690276,3CMJY,8NKFY,216
2972703,49KXN,9CLHZ,220
5073820,8BXJH,BXX37,216
1551754,4HMWN,87CLS,216
1548900,373Z6,BY56X,216
2965331,3YNQS,9CLB5,220
2963569,53BWG,9CM5J,220
1421091,Q86XD,PR8KP,216
8193111,9CTBZ,9CLBB,220
2938473,LWRS,5T6NC,220
3966627,9D26H,9CKGJ,220
1342324,5CL3G,KZMNP,216
5376179,3MQ3V,C6GDD,220
3050595,3M43V,C6GDD,220
1195013,B6MN8,KZYT4,216
1194989,4B3C4,KZYT4,216
1194885,4B42W,KZYT4,216
3045803,68ZN2,C6GDD,220
4460066,MRT46,KZYT4,216
1047536,Q9SPH,KZYT4,216
2889980,PDHVM,4N5F,220
2890995,PD98J,4N5F,220
2890972,C77T9,4N5F,220
6070732,43HQ3,KVZ2X,220
5415463,56NV8,628B4,220
8251158,76KXB,7NLP6,220
7331874,7FPN7,7NLQD,220
5561475,T9Q5,KVHWS,220
3170873,4VZ5H,KVT64,220
3170862,79YQ9,KVT64,220
2926613,755LX,V5KN5,220
2926681,3S29J,V5N48,220
4067112,53QG9,BVBBM,220
7393329,6BPPB,KV73F,220
3596131,5GH2F,CTVQD,220
7296375,7G44X,KHG,220
5373039,7MLLH,KVRLC,220
3040241,4LVSS,KVRLC,220
4205640,3QRTV,JRQ,220
3033865,3XJ3H,J7X,220
3033833,34HZZ,K95,220
7278040,5626Y,628B2,220
5530855,YPBD,JL2,220
7153734,75M84,K3G,220
2888564,3S42P,JL2,220
8400045,9K9FX,JJP,220
7327719,P4DGT,JJP,220
2882631,6VJ8H,KH2,220
7475424,6XT35,JGB,220
8210972,BY3LY,J6T,220
8199647,V84S,JCD,220
5396125,3D389,J6T,220
6076957,5KSGF,J6T,220
4211590,5J8DM,JCD,220
4219118,5HSBL,JCD,220
3105508,DVQN,JCD,220
7344766,6X9QQ,J6T,220
3089140,7FV4L,J6T,220
3095939,99HVF,J6T,220
3119206,6LHPF,J6T,220
3115828,6HZZL,J6T,220
3190715,BLFR,BJ5YL,220
5384889,63ZXV,KVK78,220
3084872,37QK2,K9X,220
7975549,9XQKT,62758,220
3085196,BMHVM,62758,220
7655198,C9F5,62758,220
4038524,S8P5D,S8P58,220
8012649,93CJL,K6W,220
8096233,6YX5P,KVT6G,220
3039270,6DZVF,62QQB,220
3039267,38XFD,62QQB,220
5365717,4M5GT,628NC,220
5370829,8QDL,628NC,220
8381801,3475G,628NC,220
9382645,5KY2N,628NC,220
3020838,4N99T,BVBB9,220
10071055,V56MN,BVBB9,220
5422556,TRJJ4,7NFVQ,7073593
7261816,7TKLR,6224G,359
3197314,SQQZW,7NKXP,7073593
2432352,7TKL8,6224G,359
8699607,B24TM,B24TM,148
2440196,DJ4DD,6224G,359
2515982,9YPVH,9YPVH,270
5219702,RY7S,6224G,359
2515591,7DX77,7DX77,270
7239389,TVT3V,TVT3V,270
2515673,7DX88,7DX88,270
3377362,6WNSB,6WNSB,270
2439270,4RM6W,6224G,359
2514552,4QF4V,4QF4V,270
8427910,6WNZQ,6WNZQ,270
7805464,VJLYX,VJLYX,270
2514415,4QFF8,4QFF8,270
10797854,4QDGD,4QDGD,270
2514345,4QDJC,4QDJC,270
2514574,4QF8S,4QF8S,270
2514484,4QF55,4QF55,270
7954545,4QCV4,4QCV4,270
2437399,PW5W,6224G,359
2513597,6FHRB,6FHRB,151
2513637,6FHT2,6FHT2,151
3340858,6PDDM,6PDDM,186
5218899,F65D,6224G,359
5240299,5TZHP,5TZHP,186
2434126,7B5YQ,6224G,359
6164210,QLXF,6224G,359
7699567,3NL6B,3NL6B,179
4354937,MPMK,7NQZC,356
5299590,59L6R,8W4GT,196
2473221,62FS7,RP,11592253
2739769,5ZKCK,8VWDM,196
5298406,3Q22W,8VS52,196
5297966,6MXYP,8VS52,196
9340142,6MY9L,8VS52,196
9416124,5CVN5,RP,11592253
2458374,5CVN6,RP,11592253
2747718,ZL3G,8VWK3,196
9342283,563KY,RP,11592253
2457522,563LK,RP,11592253
2457577,563LG,RP,11592253
5224543,3S4V7,RP,11592253
5224481,3S4VF,RP,11592253
7576179,4CGYJ,RP,11592253
2457224,375Z5,RP,11592253
8889878,886JM,RP,11592253
9099408,6DZBH,RP,11592253
8080743,4VJN6,8W3G6,196
2767275,4VJFC,8W3G6,196
11205618,8H5XG,RP,11592253
6159238,3RMWM,RP,11592253
7444957,4KPHY,RP,11592253
2772094,44PWX,8VZJD,196
2769622,44PWS,8VZJD,196
2772206,44PWQ,8VZJD,196
2445496,6BS5,RP,11592253
2768763,HBB7,8VV9B,196
5221394,4V44,RP,11592253
5221528,3KNFX,RP,11592253
2769069,Q93N,8VVXJ,196
2858501,45PF3,8VZL3,196
2858909,45PDJ,8VZL3,196
2858846,45PCB,8VZL3,196
10755213,8XBWR,8VZL3,196
2459603,3276T,RP,11592253
5666,6247T,RP,11592253
2856681,6697C,8VTKZ,196
8228334,33SV2,RP,11592253
2857017,65X7P,8VTKZ,196
2856204,668VK,8VTKZ,196
8219807,7CTKS,RP,11592253
2805420,4Z6YC,8W3QJ,196
2481915,5YTT3,V2,212
5303515,7CB66,8W47Y,196
2765221,7CM73,8W49J,196
8991514,9F2RJ,V2,212
2763962,5ZSFR,8VWFQ,196
2480989,QZS5,V2,212
2481066,43DZ8,V2,212
2765942,4LTW6,8W2MK,196
5329038,4TYPW,8W392,196
2479027,3WHSC,V2,212
2870049,77LJS,8W2G2,196
2871376,4Z7WP,8W3QN,196
8082581,9N5W3,V2,212
5330001,37L55,8VX4P,196
2866850,GN4V,8VV75,196
10236166,VP2V4,8VZ3L,196
2869301,3WTZ7,8VZ3L,196
2474045,9JR7Z,V2,212
11055820,8WWNN,8VYDY,196
5227747,3W3VY,V2,212
5329263,39C7S,8VX9D,196
2865524,7FDKK,8W4K8,196
2498161,66XWT,V2,212
2498163,66XX4,V2,212
2498167,66XWS,V2,212
7529533,8XW6L,8VVYB,196
9235549,9HKDN,V2,212
2702084,6NGWJ,56Y4,196
2701120,3QTMT,56Y4,196
2702058,3QTGL,56Y4,196
2498177,479NZ,V2,212
2701831,3QTND,56Y4,196
2701564,3QTZS,56Y4,196
2498061,DGPS,V2,212
6431411,VL7PQ,8VX72,196
4104665,K2BM,8WCCJ,196
4135683,6WYXC,8W38D,196
4105744,6WYYZ,8W38D,196
2498155,3Y3C6,V2,212
9480191,9HJGR,V2,212
9508460,9HJGT,V2,212
9382716,4ZCS2,8W3QZ,196
9288935,9HKY5,V2,212
9583342,9HP5V,V2,212
9267300,4ZCDT,8W3QZ,196
9496048,9HP5T,V2,212
9632508,6ZD39,8W3QZ,196
9345027,9HKY4,V2,212
9462721,B77TZ,V2,212
9405036,B77TR,V2,212
9305555,9HP5X,V2,212
9398259,6ZD37,8W3QZ,196
9592414,4ZCN5,8W3QZ,196
9379326,4ZCDQ,8W3QZ,196
2498325,NM26,V2,212
4114502,5929P,8W4FF,196
4154206,4LHHZ,8W2LR,196
4845821,46CV9,V2,212
10920460,46CVB,V2,212
12246414,9M2GP,8W25M,196
2493618,3VYFJ,V2,212
4123394,6HT99,8VXP2,196
2702727,6HT4F,8VXP2,196
4129181,6HS2L,8VXP2,196
6431611,6HSWT,8VXP2,196
4129351,6HRPD,8VXP2,196
4121365,6HSP5,8VXP2,196
2704949,6HTSR,8VXP2,196
4128881,6HRQ9,8VXP2,196
4113111,6HSTR,8VXP2,196
5230852,4DXZG,V2,212
5674825,339MY,8VWNP,196
7341745,4Z65R,V2,212
4138275,5D92T,8WMB8,196
2705286,67YVX,8VVDD,196
10937982,9GD27,V2,212
2705287,BBFZ8,8VVDD,196
2704854,349WS,8VWRN,196
2703867,3689H,8VWYQ,196
6100941,537Z6,V2,212
4132902,5GWQP,8VWYQ,196
4132112,5GWQQ,8VWYQ,196
8010581,36GL3,8WF5C,196
4142335,987W,8VT6Z,196
8112114,39DVH,8VXB4,196
5289726,S5KZ,8VW2R,196
6068804,S5JJ,8VW2R,196
5290192,S5H5,8VW2R,196
4114858,RT8L3,8W2K5,196
2705098,4CDXS,8W23T,196
2475235,CP3N7,V2,212
2479509,46Q3Y,V2,212
8338571,5HZ77,8VYC9,196
2479925,BSLW,V2,212
5959228,G22K,V2,212
4270548,5HZ7C,8VYC9,196
4115425,5HZ7B,8VYC9,196
2479694,58CK8,V2,212
7738766,43MQX,8VZFJ,196
4121791,43VQR,8VZG3,196
2479598,6FJCY,V2,212
5289998,363DQ,8VWY2,196
2705621,4DWHJ,8W26D,196
2479804,4QW3Y,V2,212
2479720,KS32,V2,212
2702543,6D4CK,8VWWG,196
4932232,5GSV7,8VWQ7,196
2480317,69PL5,V2,212
8389446,7L6SV,8W4FX,196
6313049,7L6SW,8W4FX,196
6313051,7L6T7,8W4FX,196
12205713,L2SQ9,8W4FX,196
2481125,6NYNX,V2,212
4114348,77FDR,8W2DL,196
2705828,7DTQ3,8W4JD,196
2705854,7DTQ2,8W4JD,196
2705848,TV45S,8W4JD,196
2705875,7DTSS,8W4JD,196
4123912,B9NB,8VTGL,196
4155246,44BQ2,8WHVL,196
2497828,47FJS,V2,212
2703712,NCVX,8VVRP,196
4124881,NCYY,8VVRP,196
2497341,737WZ,V2,212
2703663,NDC3,8VVRP,196
2497509,532KQ,V2,212
8918909,5G2G9,8VVRP,196
5739284,CPCMT,V2,212
7226794,5G2GS,8VVRP,196
9473367,CND78,V2,212
2475364,5ZZQP,V2,212
2480668,3FVCC,V2,212
10986555,8X5YW,8WLGY,196
4132010,4K67Y,8W2JC,196
4132188,4K67L,8W2JC,196
2705196,5TTSM,8VTGH,196
2495840,TGJN,V2,212
6101223,4Z4BQ,V2,212
6101224,4Z4BP,V2,212
4121049,4W84H,8W3HG,196
4121360,CF3KS,8W3HG,196
6084799,BD2V,8VTH7,196
2495869,5ZPZY,V2,212
7948459,BCXY,8VTH7,196
9231612,3VVY7,8VYZG,196
10800064,8WXCS,8VYZG,196
12262171,9V3FY,8VWFJ,196
7738621,3689K,8VWYQ,196
4146851,76NSN,8W27Y,196
9317568,49998,8WJ8Y,196
8335191,49997,8WJ8Y,196
2367913,43NKK,KTWM8,NA
2350050,4KSF6,KTWM8,NA
8134874,6KMKM,8VXWS,196
2443339,QF536,RP,11418114
5289670,4X28M,8W3JT,196
5289693,6YKHQ,8W3JT,196
6156934,7GQBG,RP,11418114
4149175,6FY8K,8VXFL,196
2705391,6FXXB,8VXFL,196
2705369,6FY82,8VXFL,196
4139037,6FZFL,8VXFL,196
5220435,76CTF,RP,11418114
7594735,R8TW,8VRHY,196
2723909,RB78,8VRHY,196
2718377,MBPR,8VVMQ,196
2714166,5GS2H,8VWNX,196
2720120,4VLPX,8W3GB,196
2720269,4VM32,8W3GB,196
2426658,76CHM,PH,131
3746867,KTT7V,JBM,7228684
10857535,37VNM,PH,131
9662775,3FCQ4,BV8QP,7228684
10701161,4D375,PH,131
2650479,6VB3K,B8X4C,7228684
2431993,CQ5H,PH,131
7536754,37WS3,JGY,7228684
7577557,LWYX,84KR7,256
6387003,5H5FY,4DLK,7228684
2684120,4WSQK,C6N4C,194
5284231,42D4S,C6N4C,194
2307726,853HZ,84JTQ,255
2307447,MQCSM,MQCSM,255
5284702,69GTZ,C7ZVG,194
5284698,S24D,C7ZVG,194
2307929,RT9YN,RT9YN,255
5285750,4J24Y,C7ZVG,194
5284809,4J2D5,C7ZVG,194
5285385,4J2CJ,C7ZVG,194
5285635,4J2G9,C7ZVG,194
6476704,4CXLT,7NHN3,NA
6476579,6753W,7NHN3,NA
2653256,6FNG6,C6XML,282
6476679,P9ZD,7NHN3,NA
2653389,6FNFX,C6XML,282
2653392,5NQZY,C6XML,282
8740315,CQMZW,7NHN3,NA
2873995,7NGXR,KTXK7,220
3666422,7TQGP,K22,220
4561827,WNPB,7NGVY,225
5420957,VRN8,K22,220
4362883,7C7DR,7NXJ5,225
5421040,3WDB7,628LH,220
4368880,5ZPXY,7NGWV,225
4366527,3LGPC,7NJW5,225
4366460,3LGQ4,7NJW5,225
3188847,48XPC,K22,220
3188896,74JBC,K22,220
8045384,3H7LQ,7NVXY,225
3666059,7N7FF,K22,220
4567449,3G438,7NVXY,225
6427785,74JBJ,K22,220
2295442,6PZD8,7NVXY,225
6427623,5JYZW,K22,220
8305409,9697,7NVXY,225
8790531,7RXXP,7NVXY,225
4562529,6RPC6,7NVXY,225
3797084,BSSV,628NX,220
9537212,5M54K,628NX,220
2928859,84KDF,B7XDZ,220
5190912,55JJN,7NVXY,225
5795017,6HRKZ,7NVXY,225
3799170,99R35,JYX,220
7505521,5CYJQ,7NVXY,225
8791507,4HFJX,628NX,220
2294275,7R7HQ,7NVXY,225
6402873,4HFJX,628NX,220
5341792,4HFCY,628NX,220
7753992,6LLW9,7NVXY,225
5581279,5QPX8,628NX,220
2294284,4B22B,7NVXY,225
2928905,KV36P,B7XDZ,220
2930222,4XZGL,628NX,220
2929800,4XZHQ,628NX,220
2932147,4Y3H9,628NX,220
2931738,4Y3RT,628NX,220
7384449,4R9HS,7NVVQ,225
2932872,7WYCK,628NX,220
2931237,4Y4JB,628NX,220
2929505,4Y4PP,628NX,220
4362965,3Z8P3,7NY7W,225
2929847,6YTRH,628NX,220
3610757,32LNF,CQB8J,220
2927492,B3GQF,CQB8J,220
5724924,TPFQ,7NHWV,225
2928534,3PWL6,JD7,220
2928584,3PWCQ,JD7,220
8059430,3K4QF,7NGVW,225
9060332,6MX72,JD7,220
2928560,7VJKQ,JD7,220
7324507,3PWCQ,JD7,220
7162908,XZV9,JD7,220
7225712,5G5F5,JD7,220
5341725,3QJWB,CQ8VC,220
7293727,CYJ6,KHJ,220
3039203,4DTTH,KHJ,220
5855746,6QZMV,7NVY2,137
5729018,379T8,7NVY2,137
8864505,3WZYV,7NVY2,137
4194303,7MLCZ,79VF,220
2986111,4SY7V,79VF,220
3152839,SSJZ,3KYZ,220
4201709,4WHRZ,KBM,220
4202184,3NGQY,KBM,220
11162940,7ZCQW,KBM,220
7768495,8VF9F,KBM,220
4201695,4FXPN,KBM,220
4201688,4FXPP,KBM,220
7172831,4FXPG,KBM,220
2285504,5CS3F,7NLKY,137
5361977,4W9KQ,KBM,220
5690814,4W9JC,KBM,220
7863397,6V8DY,KBM,220
5688347,6V8CK,KBM,220
10933479,6L9HM,84NXG,199
10730110,6BBCD,626TX,220
2242011,44RVR,84QN6,199
3032762,6XR9D,KVSRN,220
4346612,8FT42,8FZBP,11133537
3169137,3CGW7,6275L,220
3790832,3CH2V,6275L,220
10773250,9DCJK,9CLBB,220
2971024,9CTBZ,9CLBB,220
6098843,N4X77,PR8KP,216
3973495,9DQGW,9CMDW,220
3973001,5BCRM,9CMDW,220
7769230,9F2YW,9CMDW,220
1707320,4V94G,8NKFS,216
2974811,7FSGL,9CMDW,220
7225456,5BCTL,9CMDW,220
1714140,48VC9,8NKFS,216
7302355,9FBB7,9CMDW,220
2975132,5BCTL,9CMDW,220
1683815,4RX2K,8NKFY,216
1720196,3MG29,8NKFV,216
2975135,5BCWV,9CMDW,220
1411953,VGTLS,VGP5B,216
2945513,VQL2,9CKCW,220
5347846,3SKYG,9CL5V,220
5359068,58Q7V,9CM9W,220
6109535,58PVM,9CM9W,220
5041422,4V4RW,KZMNP,216
5041471,4V4S5,KZMNP,216
5041423,4V4VJ,KZMNP,216
1346919,3Q8G7,KZMNP,216
5356892,3W86B,9CL83,220
7753114,5JFCZ,9CL83,220
9551728,CMXS4,KZMNP,216
2976091,KLPG,9CK48,220
8261015,58R6D,9CM9Y,220
5349991,6B4Q4,9CKFN,220
5350005,6B4B7,9CKFN,220
1276876,325CH,V7HJG,216
5869933,PXXM5,KZMNP,216
2956442,XD6X,9CKF4,220
1349836,3NDML,KZMNP,216
5354675,TJK8,9CS5H,220
1371011,3YZG5,V7HJG,216
4496869,S6BTM,V7HJG,216
5928735,9F2KB,9CT6C,220
1309635,LD6J2,V7HJG,216
2943190,QZWK,V4RX7,220
4496973,LQHW6,V7HJG,216
1309606,LQHZ2,V7HJG,216
4497054,VMTG4,VMTG4,216
4497120,LQHBZ,V7HJG,216
4497124,LQJSD,V7HJG,216
4497180,LQGX6,V7HJG,216
1309600,LQJ6P,V7HJG,216
1309652,NPBLZ,V7HJG,216
1795068,56TRH,CQPF8,216
1873903,5WTC7,FG2,216
1873890,695BW,FG2,216
8766638,48J2G,FG2,216
1873051,6BKKC,FG2,216
2970585,4WZ5H,9CM2N,220
1886729,72VH3,8MQ,216
1891245,7B572,8MQ,216
2965250,3YNQD,9CLB5,220
2965354,3YNKJ,9CLB5,220
1885213,6BGBH,8MQ,216
7373959,9DBXL,9CLB5,220
2965405,3YNLF,9CLB5,220
9776414,99VVS,C2K,216
8741260,8VLG2,8V4GK,216
1749580,4H645,8V4GK,216
1829659,3TDRY,CFVFX,216
4530608,93XJT,B3FTD,216
5358302,4VX3W,9CJVW,220
11141765,T5RS8,B3FTD,216
8149049,9DQYB,9CMFZ,220
1737131,6FV9H,B3FTD,216
1866356,6XHQQ,FYX,216
1865660,9SSR,FYX,216
5124716,JMDM,FYX,216
1910629,3NWQF,DGC,216
5128034,37TXP,DGC,216
5130444,6NHMQ,DGC,216
5133523,6RR5Y,DGC,216
2984306,3HMCZ,4RKW,220
7926816,449Y3,63CXJ,220
3826854,6H2L4,62RQR,220
1830823,4M9ZT,BW9YL,216
3826756,3B946,62RQR,220
5123474,5VFVG,86R,216
2891624,3B8ZG,62RQR,220
1835422,4V7ZD,B6LV4,216
1852787,68MG9,B6MYP,216
3828342,3B8YJ,62RQR,220
1852831,93VQ6,B6MYP,216
1830284,GJJ9,BW9VR,216
2890739,3FVB7,4N5F,220
1971998,4748M,C76TY,216
4535888,VJ77F,7FF,216
1751299,NLSB,7FF,216
2890957,3FV4M,4N5F,220
2049732,VFQMM,8PRTX,216
2049722,VF4TY,8PRTX,216
2049661,VGFM5,8PRTX,216
5152543,VG5WX,BXWDD,216
9711656,6TY34,6K7C,220
4486432,VFFD9,BXWDD,216
5152536,VF2D9,BXWDD,216
3034002,79QLB,KV6CJ,220
