gbifID,year,individualCount,lifeStage,eventID,locationID,NISCODE,gemeente,provincie,verbatimLocality,locality,n_fuiken,gewest
6027,2014,103,larvae,25-06-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
6028,2015,0,adult,25-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
6029,2015,0,juvenile,25-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
6030,2015,674,larvae,25-06-2015_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
6031,2015,0,adult,25-06-2015_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6032,2015,0,juvenile,25-06-2015_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6033,2015,1,larvae,25-06-2015_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6034,2020,0,adult,25-06-2020_nijlen g8,aeb8c3ff-e973-43d5-b03a-2e9bbd18b888,12021,Lier,Antwerpen,nijlen g8,nijlen g8,4,flanders
6035,2020,0,juvenile,25-06-2020_nijlen g8,aeb8c3ff-e973-43d5-b03a-2e9bbd18b888,12021,Lier,Antwerpen,nijlen g8,nijlen g8,4,flanders
6036,2020,0,larvae,25-06-2020_nijlen g8,aeb8c3ff-e973-43d5-b03a-2e9bbd18b888,12021,Lier,Antwerpen,nijlen g8,nijlen g8,4,flanders
6037,2020,0,adult,25-06-2020_nijlen l10,aff4c141-a84a-4013-bdd1-8890dae6b376,12021,Lier,Antwerpen,nijlen l10,nijlen l10,4,flanders
6038,2020,0,juvenile,25-06-2020_nijlen l10,aff4c141-a84a-4013-bdd1-8890dae6b376,12021,Lier,Antwerpen,nijlen l10,nijlen l10,4,flanders
6039,2020,0,larvae,25-06-2020_nijlen l10,aff4c141-a84a-4013-bdd1-8890dae6b376,12021,Lier,Antwerpen,nijlen l10,nijlen l10,4,flanders
6040,2020,0,adult,25-06-2020_nijlen l3,1aea0563-83f3-4fe6-9b53-f6d2c0e2b477,12021,Lier,Antwerpen,nijlen l3,nijlen l3,4,flanders
6041,2020,0,juvenile,25-06-2020_nijlen l3,1aea0563-83f3-4fe6-9b53-f6d2c0e2b477,12021,Lier,Antwerpen,nijlen l3,nijlen l3,4,flanders
6042,2020,0,larvae,25-06-2020_nijlen l3,1aea0563-83f3-4fe6-9b53-f6d2c0e2b477,12021,Lier,Antwerpen,nijlen l3,nijlen l3,4,flanders
6043,2020,0,adult,25-06-2020_thielen,9bc2c1cf-931c-42e7-88ff-b6fd8f9ff5e0,13017,Kasterlee,Antwerpen,thielen,thielen,1,flanders
6044,2020,0,juvenile,25-06-2020_thielen,9bc2c1cf-931c-42e7-88ff-b6fd8f9ff5e0,13017,Kasterlee,Antwerpen,thielen,thielen,1,flanders
6045,2020,0,larvae,25-06-2020_thielen,9bc2c1cf-931c-42e7-88ff-b6fd8f9ff5e0,13017,Kasterlee,Antwerpen,thielen,thielen,1,flanders
6046,2020,0,adult,25-06-2020_watermolen,4155d322-4f87-46a9-88f6-4e123bd5342b,13017,Kasterlee,Antwerpen,watermolen,watermolen,1,flanders
6047,2020,0,juvenile,25-06-2020_watermolen,4155d322-4f87-46a9-88f6-4e123bd5342b,13017,Kasterlee,Antwerpen,watermolen,watermolen,1,flanders
6048,2020,0,larvae,25-06-2020_watermolen,4155d322-4f87-46a9-88f6-4e123bd5342b,13017,Kasterlee,Antwerpen,watermolen,watermolen,1,flanders
6049,2021,0,adult,25-06-2021_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6050,2021,0,juvenile,25-06-2021_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6051,2021,49,larvae,25-06-2021_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6052,2021,1,adult,25-06-2021_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
6053,2021,0,juvenile,25-06-2021_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
6054,2021,12,larvae,25-06-2021_laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13053,Laakdal,Antwerpen,laakdal 43,laakdal 43,10,flanders
6055,2021,0,adult,25-06-2021_laakdal 44,AB6092BB-144E-4FB1-BF40-A06F80F3085B,13053,Laakdal,Antwerpen,laakdal 44,laakdal 44,10,flanders
6056,2021,0,juvenile,25-06-2021_laakdal 44,AB6092BB-144E-4FB1-BF40-A06F80F3085B,13053,Laakdal,Antwerpen,laakdal 44,laakdal 44,10,flanders
6057,2021,12,larvae,25-06-2021_laakdal 44,AB6092BB-144E-4FB1-BF40-A06F80F3085B,13053,Laakdal,Antwerpen,laakdal 44,laakdal 44,10,flanders
6058,2021,0,adult,25-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
6059,2021,0,juvenile,25-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
6060,2021,0,larvae,25-06-2021_nijlen l9,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,12021,Lier,Antwerpen,nijlen l9,nijlen l9,8,flanders
6061,2021,0,adult,25-06-2021_scheps 19b,a321d8fa-853f-4c3a-8c14-c1d649ea0e43,13003,Balen,Antwerpen,scheps 19b,scheps 19b,5,flanders
6062,2021,0,juvenile,25-06-2021_scheps 19b,a321d8fa-853f-4c3a-8c14-c1d649ea0e43,13003,Balen,Antwerpen,scheps 19b,scheps 19b,5,flanders
6063,2021,0,larvae,25-06-2021_scheps 19b,a321d8fa-853f-4c3a-8c14-c1d649ea0e43,13003,Balen,Antwerpen,scheps 19b,scheps 19b,5,flanders
6064,2021,0,adult,25-06-2021_scheps 25,860f4a06-105d-4001-af9d-2f9a58d3b7ba,13003,Balen,Antwerpen,scheps 25,scheps 25,10,flanders
6065,2021,0,juvenile,25-06-2021_scheps 25,860f4a06-105d-4001-af9d-2f9a58d3b7ba,13003,Balen,Antwerpen,scheps 25,scheps 25,10,flanders
6066,2021,0,larvae,25-06-2021_scheps 25,860f4a06-105d-4001-af9d-2f9a58d3b7ba,13003,Balen,Antwerpen,scheps 25,scheps 25,10,flanders
6067,2024,3,adult,25-06-2024_molse nete 31,FF2EAC7B-0342-4549-A8B8-E0542719444C,13003,Balen,Antwerpen,molse nete 31,molse nete 31,4,flanders
6068,2024,0,juvenile,25-06-2024_molse nete 31,FF2EAC7B-0342-4549-A8B8-E0542719444C,13003,Balen,Antwerpen,molse nete 31,molse nete 31,4,flanders
6069,2024,28,larvae,25-06-2024_molse nete 31,FF2EAC7B-0342-4549-A8B8-E0542719444C,13003,Balen,Antwerpen,molse nete 31,molse nete 31,4,flanders
6070,2024,4,adult,25-06-2024_molse nete 33,276A7C1B-8319-406E-994A-FF595554EF58,13003,Balen,Antwerpen,molse nete 33,molse nete 33,10,flanders
6071,2024,0,juvenile,25-06-2024_molse nete 33,276A7C1B-8319-406E-994A-FF595554EF58,13003,Balen,Antwerpen,molse nete 33,molse nete 33,10,flanders
6072,2024,0,larvae,25-06-2024_molse nete 33,276A7C1B-8319-406E-994A-FF595554EF58,13003,Balen,Antwerpen,molse nete 33,molse nete 33,10,flanders
6073,2024,6,adult,25-06-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,7,flanders
6074,2024,0,juvenile,25-06-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,7,flanders
6075,2024,0,larvae,25-06-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,7,flanders
6076,2024,0,adult,25-06-2024_molse nete 35,F3703B35-6728-4900-A862-04E8B6CB57CF,13003,Balen,Antwerpen,molse nete 35,molse nete 35,9,flanders
6077,2024,0,juvenile,25-06-2024_molse nete 35,F3703B35-6728-4900-A862-04E8B6CB57CF,13003,Balen,Antwerpen,molse nete 35,molse nete 35,9,flanders
6078,2024,0,larvae,25-06-2024_molse nete 35,F3703B35-6728-4900-A862-04E8B6CB57CF,13003,Balen,Antwerpen,molse nete 35,molse nete 35,9,flanders
6079,2024,2,adult,25-06-2024_molse nete 36,0CB2CE2E-0B10-466F-AFC9-E89420928222,13003,Balen,Antwerpen,molse nete 36,molse nete 36,5,flanders
6080,2024,0,juvenile,25-06-2024_molse nete 36,0CB2CE2E-0B10-466F-AFC9-E89420928222,13003,Balen,Antwerpen,molse nete 36,molse nete 36,5,flanders
6081,2024,5,larvae,25-06-2024_molse nete 36,0CB2CE2E-0B10-466F-AFC9-E89420928222,13003,Balen,Antwerpen,molse nete 36,molse nete 36,5,flanders
6082,2025,1,adult,25-06-2025_scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,scheps 39,scheps 39,5,flanders
6083,2025,0,juvenile,25-06-2025_scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,scheps 39,scheps 39,5,flanders
6084,2025,28,larvae,25-06-2025_scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,scheps 39,scheps 39,5,flanders
6085,2025,1,adult,25-06-2025_scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,13003,Balen,Antwerpen,scheps 41,scheps 41,3,flanders
6086,2025,0,juvenile,25-06-2025_scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,13003,Balen,Antwerpen,scheps 41,scheps 41,3,flanders
6087,2025,80,larvae,25-06-2025_scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,13003,Balen,Antwerpen,scheps 41,scheps 41,3,flanders
6088,2025,1,adult,25-06-2025_scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,13003,Balen,Antwerpen,scheps 42,scheps 42,3,flanders
6089,2025,0,juvenile,25-06-2025_scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,13003,Balen,Antwerpen,scheps 42,scheps 42,3,flanders
6090,2025,45,larvae,25-06-2025_scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,13003,Balen,Antwerpen,scheps 42,scheps 42,3,flanders
6091,2025,0,adult,25-06-2025_westerlo pidpa 3,2A0EB8B2-70D9-41D8-867E-7724BBBBB22F,13049,Westerlo,Antwerpen,westerlo pidpa 3,westerlo pidpa 3,5,flanders
6092,2025,0,juvenile,25-06-2025_westerlo pidpa 3,2A0EB8B2-70D9-41D8-867E-7724BBBBB22F,13049,Westerlo,Antwerpen,westerlo pidpa 3,westerlo pidpa 3,5,flanders
6093,2025,579,larvae,25-06-2025_westerlo pidpa 3,2A0EB8B2-70D9-41D8-867E-7724BBBBB22F,13049,Westerlo,Antwerpen,westerlo pidpa 3,westerlo pidpa 3,5,flanders
6094,2025,0,adult,25-06-2025_westerlo pidpa 4,97DBF7D8-3437-4AA1-B606-C07DDF6E0A04,13049,Westerlo,Antwerpen,westerlo pidpa 4,westerlo pidpa 4,6,flanders
6095,2025,0,juvenile,25-06-2025_westerlo pidpa 4,97DBF7D8-3437-4AA1-B606-C07DDF6E0A04,13049,Westerlo,Antwerpen,westerlo pidpa 4,westerlo pidpa 4,6,flanders
6096,2025,4,larvae,25-06-2025_westerlo pidpa 4,97DBF7D8-3437-4AA1-B606-C07DDF6E0A04,13049,Westerlo,Antwerpen,westerlo pidpa 4,westerlo pidpa 4,6,flanders
6097,2013,0,adult,25-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
6098,2013,0,juvenile,25-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
6099,2013,89,larvae,25-07-2013_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,5,flanders
6100,2014,0,adult,25-07-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
6101,2014,0,juvenile,25-07-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
6102,2014,68,larvae,25-07-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,4,flanders
6103,2014,0,adult,25-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6104,2014,0,juvenile,25-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6105,2014,39,larvae,25-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
6106,2014,1,adult,25-07-2014_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
6107,2014,0,juvenile,25-07-2014_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
6108,2014,30,larvae,25-07-2014_kasterlee 3,fa5d281f-6266-4d4b-b6a7-cd44132e9b99,13017,Kasterlee,Antwerpen,NA,NA,4,flanders
6109,2018,0,adult,25-07-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6110,2018,0,juvenile,25-07-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6111,2018,1319,larvae,25-07-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6112,2018,2,adult,25-07-2018_scheps 10,ff328547-af9c-4e6f-bbf1-5d2856b2da7b,13003,Balen,Antwerpen,NA,NA,2,flanders
6113,2018,1,juvenile,25-07-2018_scheps 10,ff328547-af9c-4e6f-bbf1-5d2856b2da7b,13003,Balen,Antwerpen,NA,NA,2,flanders
6114,2018,0,larvae,25-07-2018_scheps 10,ff328547-af9c-4e6f-bbf1-5d2856b2da7b,13003,Balen,Antwerpen,NA,NA,2,flanders
6115,2018,4,adult,25-07-2018_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,NA,NA,5,flanders
6116,2018,2,juvenile,25-07-2018_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,NA,NA,5,flanders
6117,2018,227,larvae,25-07-2018_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,NA,NA,5,flanders
6118,2023,0,adult,25-07-2023_antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,13003,Balen,Antwerpen,antbal0309,antbal0309,6,flanders
6119,2023,0,juvenile,25-07-2023_antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,13003,Balen,Antwerpen,antbal0309,antbal0309,6,flanders
6120,2023,0,larvae,25-07-2023_antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,13003,Balen,Antwerpen,antbal0309,antbal0309,6,flanders
6121,2023,0,adult,25-07-2023_molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,13003,Balen,Antwerpen,molse nete 23,molse nete 23,4,flanders
6122,2023,2,juvenile,25-07-2023_molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,13003,Balen,Antwerpen,molse nete 23,molse nete 23,4,flanders
6123,2023,0,larvae,25-07-2023_molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,13003,Balen,Antwerpen,molse nete 23,molse nete 23,4,flanders
6124,2023,0,adult,25-07-2023_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,5,flanders
6125,2023,9,juvenile,25-07-2023_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,5,flanders
6126,2023,44,larvae,25-07-2023_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,5,flanders
6127,2023,1,adult,25-07-2023_molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,13003,Balen,Antwerpen,molse nete 29,molse nete 29,4,flanders
6128,2023,6,juvenile,25-07-2023_molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,13003,Balen,Antwerpen,molse nete 29,molse nete 29,4,flanders
6129,2023,9,larvae,25-07-2023_molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,13003,Balen,Antwerpen,molse nete 29,molse nete 29,4,flanders
6130,2024,1,adult,25-07-2024_laakdal 28,dee6de91-ec4a-4fe7-ad5b-f291ab15e737,13053,Laakdal,Antwerpen,laakdal 28,laakdal 28,11,flanders
6131,2024,0,juvenile,25-07-2024_laakdal 28,dee6de91-ec4a-4fe7-ad5b-f291ab15e737,13053,Laakdal,Antwerpen,laakdal 28,laakdal 28,11,flanders
6132,2024,0,larvae,25-07-2024_laakdal 28,dee6de91-ec4a-4fe7-ad5b-f291ab15e737,13053,Laakdal,Antwerpen,laakdal 28,laakdal 28,11,flanders
6133,2024,0,adult,25-07-2024_laakdal 29a,de83344d-e0f9-4f55-a1a8-78276efef1a7,13053,Laakdal,Antwerpen,laakdal 29a,laakdal 29a,3,flanders
6134,2024,0,juvenile,25-07-2024_laakdal 29a,de83344d-e0f9-4f55-a1a8-78276efef1a7,13053,Laakdal,Antwerpen,laakdal 29a,laakdal 29a,3,flanders
6135,2024,0,larvae,25-07-2024_laakdal 29a,de83344d-e0f9-4f55-a1a8-78276efef1a7,13053,Laakdal,Antwerpen,laakdal 29a,laakdal 29a,3,flanders
6136,2024,0,adult,25-07-2024_laakdal 30,b9f26eb5-535f-4adb-a08c-a03acbdd911d,13053,Laakdal,Antwerpen,laakdal 30,laakdal 30,3,flanders
6137,2024,0,juvenile,25-07-2024_laakdal 30,b9f26eb5-535f-4adb-a08c-a03acbdd911d,13053,Laakdal,Antwerpen,laakdal 30,laakdal 30,3,flanders
6138,2024,0,larvae,25-07-2024_laakdal 30,b9f26eb5-535f-4adb-a08c-a03acbdd911d,13053,Laakdal,Antwerpen,laakdal 30,laakdal 30,3,flanders
6139,2024,0,adult,25-07-2024_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,2,flanders
6140,2024,0,juvenile,25-07-2024_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,2,flanders
6141,2024,0,larvae,25-07-2024_laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13053,Laakdal,Antwerpen,laakdal 30c,laakdal 30c,2,flanders
6142,2024,1,adult,25-07-2024_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,9,flanders
6143,2024,5,juvenile,25-07-2024_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,9,flanders
6144,2024,436,larvae,25-07-2024_molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,molse nete 25,molse nete 25,9,flanders
6145,2024,0,adult,25-07-2024_molse nete 30,83A1CEBC-73DF-448E-ACFA-85D5E9051C1D,13003,Balen,Antwerpen,molse nete 30,molse nete 30,6,flanders
6146,2024,0,juvenile,25-07-2024_molse nete 30,83A1CEBC-73DF-448E-ACFA-85D5E9051C1D,13003,Balen,Antwerpen,molse nete 30,molse nete 30,6,flanders
6147,2024,0,larvae,25-07-2024_molse nete 30,83A1CEBC-73DF-448E-ACFA-85D5E9051C1D,13003,Balen,Antwerpen,molse nete 30,molse nete 30,6,flanders
6148,2024,2,adult,25-07-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,6,flanders
6149,2024,0,juvenile,25-07-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,6,flanders
6150,2024,231,larvae,25-07-2024_molse nete 34,C9CD45C3-D4B7-43B3-A539-282D76046F45,13003,Balen,Antwerpen,molse nete 34,molse nete 34,6,flanders
6151,2025,1,adult,25-07-2025_antgee 0223,E1FC241D-6C7B-47C7-8C5A-F3818113F7DD,13008,Geel,Antwerpen,antgee 0223,antgee 0223,2,flanders
6152,2025,26,juvenile,25-07-2025_antgee 0223,E1FC241D-6C7B-47C7-8C5A-F3818113F7DD,13008,Geel,Antwerpen,antgee 0223,antgee 0223,2,flanders
6153,2025,112,larvae,25-07-2025_antgee 0223,E1FC241D-6C7B-47C7-8C5A-F3818113F7DD,13008,Geel,Antwerpen,antgee 0223,antgee 0223,2,flanders
6154,2025,0,adult,25-07-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,6,flanders
6155,2025,1,juvenile,25-07-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,6,flanders
6156,2025,24,larvae,25-07-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,6,flanders
6157,2025,4,adult,25-07-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,5,flanders
6158,2025,10,juvenile,25-07-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,5,flanders
6159,2025,289,larvae,25-07-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,5,flanders
6160,2025,0,adult,25-07-2025_antgee 0993,F3602AC8-134A-479B-A76F-AE735DF5D6E1,13008,Geel,Antwerpen,antgee 0993,antgee 0993,3,flanders
6161,2025,3,juvenile,25-07-2025_antgee 0993,F3602AC8-134A-479B-A76F-AE735DF5D6E1,13008,Geel,Antwerpen,antgee 0993,antgee 0993,3,flanders
6162,2025,51,larvae,25-07-2025_antgee 0993,F3602AC8-134A-479B-A76F-AE735DF5D6E1,13008,Geel,Antwerpen,antgee 0993,antgee 0993,3,flanders
6163,2025,0,adult,25-07-2025_antgee 1023,ADA68F96-7C72-4FB6-922D-54D0778942C1,13008,Geel,Antwerpen,antgee 1023,antgee 1023,5,flanders
6164,2025,21,juvenile,25-07-2025_antgee 1023,ADA68F96-7C72-4FB6-922D-54D0778942C1,13008,Geel,Antwerpen,antgee 1023,antgee 1023,5,flanders
6165,2025,46,larvae,25-07-2025_antgee 1023,ADA68F96-7C72-4FB6-922D-54D0778942C1,13008,Geel,Antwerpen,antgee 1023,antgee 1023,5,flanders
6166,2011,1,adult,25-08-2011_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,7,flanders
6167,2011,5,juvenile,25-08-2011_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,7,flanders
6168,2011,48,larvae,25-08-2011_arendonk 3,60e6e43e-6855-4917-a336-9ac46d087fad,13001,Arendonk,Antwerpen,NA,NA,7,flanders
6169,2021,0,adult,25-08-2021_herselt 8,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,herselt 8,herselt 8,10,flanders
6170,2021,0,juvenile,25-08-2021_herselt 8,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,herselt 8,herselt 8,10,flanders
6171,2021,167,larvae,25-08-2021_herselt 8,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,herselt 8,herselt 8,10,flanders
6172,2023,0,adult,25-08-2023_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6173,2023,0,juvenile,25-08-2023_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6174,2023,2,larvae,25-08-2023_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6175,2014,0,adult,25-09-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,10,flanders
6176,2014,0,juvenile,25-09-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,10,flanders
6177,2014,528,larvae,25-09-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,10,flanders
6178,2018,0,adult,25-09-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6179,2018,3,juvenile,25-09-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6180,2018,7,larvae,25-09-2018_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,1,flanders
6181,2020,0,adult,25-09-2020_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6182,2020,0,juvenile,25-09-2020_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6183,2020,832,larvae,25-09-2020_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,10,flanders
6184,2020,0,adult,25-09-2020_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,10,flanders
6185,2020,0,juvenile,25-09-2020_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,10,flanders
6186,2020,0,larvae,25-09-2020_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,10,flanders
6187,2025,0,adult,25-09-2025_antbal 0281,AE68C005-16CA-4D47-8D89-04709DF23059,13003,Balen,Antwerpen,antbal 0281,antbal 0281,3,flanders
